Latitude,Longitude,University,City,State,Zip,Online,NLN AD,NLN BSN,CCNE BSN,CCNE MSN,CCNE DNP,CCNE Post-Grad,ACEN Associate,ACEN Baccalaureate,ACEN Master's,ACEN Master's/Post-Master's Certificate,ACEN Clinical Doctorate/DNPSC
32.26205,-90.0475241,Hinds Community College,-,MS,39204,0,0,0,0,0,0,0,1,0,0,0,0
33.7633037,-89.8186022,Holmes Community College,-,MS,38901,0,0,0,0,0,0,0,1,0,0,0,0
34.2356229,-88.6939602,Itawamba Community College,-,MS,38804,0,0,0,0,0,0,0,1,0,0,0,0
31.5947107,-89.2019321,Jones County Junior College,-,MS,39437,0,0,0,0,0,0,0,1,0,0,0,0
32.368001,-88.73227419,Meridian Community College,-,MS,39307,0,0,0,0,0,0,0,1,0,0,0,0
33.44305385,-90.50034989,Mississippi Delta Community College,-,MS,38761,0,0,0,0,0,0,0,1,0,0,0,0
30.9012901,-88.59947174,Mississippi Gulf Coast Community College,-,MS,39452,0,0,0,0,0,0,0,1,0,0,0,0
33.49080445,-88.41966236,Mississippi University for Women,-,MS,39701,0,0,0,0,0,0,0,1,0,0,0,0
34.6684279,-88.56480695,Northeast Mississippi Community College,-,MS,38829,0,0,0,0,0,0,0,1,0,0,0,0
34.6235605,-89.97419658,Northwest Mississippi Community College,-,MS,38668,0,0,0,0,0,0,0,1,0,0,0,0
30.8448513,-89.5445413,Pearl River Community College,-,MS,39470,0,0,0,0,0,0,0,1,0,0,0,0
31.29324595,-90.44423688,Southwest Mississippi Community College,-,MS,39666,0,0,0,0,0,0,0,1,0,0,0,0
38.9578166,-92.3265723,Columbia College,-,MO,65216,0,0,0,0,0,0,0,1,0,0,0,0
37.2247507,-93.290041,Cox College,-,MO,65802,0,0,0,0,0,0,0,1,0,0,0,0
36.8139569,-94.3679951,Crowder College,-,MO,64850,0,0,0,0,0,0,0,1,0,0,0,0
39.7308788,-91.3912608,Hannibal-LaGrange University,-,MO,63401-1999,0,0,0,0,0,0,0,1,0,0,0,0
38.56278625,-92.17239175,Lincoln University,-,MO,65102,0,0,0,0,0,0,0,1,1,0,0,0
39.0538445,-94.5905976,Metropolitan Community College - Penn Valley,-,MO,64111,0,0,0,0,0,0,0,1,0,0,0,0
37.09536065,-94.45764032,Missouri Southern State University,-,MO,64801-1595,0,0,0,0,0,0,0,0,1,0,0,0
36.7299517,-91.85696836,Missouri State University - West Plains,-,MO,65775-2715,0,0,0,0,0,0,0,1,0,0,0,0
37.2172502,-93.2822007,Ozarks Technical Community College,-,MO,65802,0,0,0,0,0,0,0,1,0,0,0,0
38.7614195,-90.64099432,Saint Charles Community College,-,MO,63368,0,0,0,0,0,0,0,1,0,0,0,0
37.3024348,-89.5465099,Southeast Missouri Hospital College of Nursing and Health Sciences,-,MO,63703,0,0,0,0,0,0,0,1,0,0,0,0
37.60076005,-93.40873074,Southwest Baptist University,-,MO,65804,0,0,0,0,0,0,0,1,1,1,0,0
37.1338932,-93.2747565,Southwest Baptist University,-,MO,65804,0,0,0,0,0,0,0,1,1,1,0,0
38.6293091,-90.2697377,St. Louis Community College,-,MO,63110,0,0,0,0,0,0,0,1,0,0,0,0
36.77635185,-90.43056097,Three Rivers College,-,MO,63901,0,0,0,0,0,0,0,1,0,0,0,0
38.5908246,-90.3454474,Webster University,-,MO,63119-3194,0,0,0,0,0,0,0,0,1,1,0,0
46.59450429,-112.0165789,Helena College - University of Montana,-,MT,59601,0,0,0,0,0,0,0,1,0,0,0,0
46.40464611,-105.8266441,Miles Community College,-,MT,59301,0,0,0,0,0,0,0,1,0,0,0,0
46.86474585,-113.9753837,Missoula College - University of Montana,-,MT,59801,0,0,0,0,0,0,0,1,0,0,0,0
48.54123085,-109.6853331,Montana State University-Northern,-,MT,59501,0,0,0,0,0,0,0,1,1,0,0,0
47.5950499,-114.1067334,Salish Kootenai College,-,MT,59855,0,0,0,0,0,0,0,0,1,0,0,0
40.7967398,-96.65044057,Bryan College of Health Sciences,-,NE,68506,0,0,0,0,0,0,0,0,1,0,1,0
40.796978,-96.649026,Bryan College of Health Sciences,-,NE,68506,0,0,0,0,0,0,0,0,1,0,1,0
41.47818955,-97.38052496,Central Community College,-,NE,68801,0,0,0,0,0,0,0,1,0,0,0,0
41.25937365,-95.9754266,Clarkson College,-,NE,68131-2739,0,0,0,0,0,0,0,0,1,0,1,0
41.2409476,-96.02117078,College of Saint Mary,-,NE,68106,0,0,0,0,0,0,0,0,1,0,0,0
41.30800785,-95.95881287,Metropolitan Community College,-,NE,68103-0777,0,0,0,0,0,0,0,1,0,0,0,0
41.109955,-100.751244,Mid-Plains Community College,-,NE,69101,0,0,0,0,0,0,0,1,0,0,0,0
41.43861295,-96.48770654,Midland University,-,NE,68025,0,0,0,0,0,0,0,0,1,0,0,0
42.04971945,-97.39551991,Northeast Community College,-,NE,68702-0469,0,0,0,0,0,0,0,1,0,0,0,0
40.8158963,-96.6017858,Southeast Community College,-,NE,68520-1127,0,0,0,0,0,0,0,1,0,0,0,0
41.8768737,-103.6435856,Western Nebraska Community College,-,NE,69361,0,0,0,0,0,0,0,1,0,0,0,0
39.46371609,-119.788465,Carrington College - Reno,-,NV,89511,0,0,0,0,0,0,0,1,0,0,0,0
36.00650975,-114.9658047,College of Southern Nevada,-,NV,89146-1164,0,0,0,0,0,0,0,1,1,0,0,0
36.00650975,-114.9658047,College of Southern Nevada,-,NV,89146,0,0,0,0,0,0,0,1,1,0,0,0
40.84294655,-115.7663214,Great Basin College,-,NV,89801,0,0,0,0,0,0,0,1,1,0,0,0
36.22137315,-115.1053823,Las Vegas College,-,NV,89113,0,0,0,0,0,0,0,1,0,0,0,0
39.572049,-119.7981617,Truckee Meadows Community College,-,NV,89512-3999,0,0,0,0,0,0,0,1,0,0,0,0
39.1864064,-119.7905599,Western Nevada College,-,NV,89703-7316,0,0,0,0,0,0,0,1,0,0,0,0
42.7793366,-72.0558917,Franklin Pierce University,-,NH,03801-2847,0,0,0,0,0,0,0,0,1,0,1,0
43.0722494,-70.79868576,Great Bay Community College,-,NH,03801,0,0,0,0,0,0,0,1,0,0,0,0
43.50953909,-71.46012955,Lakes Region Community College,-,NH,03246,0,0,0,0,0,0,0,1,0,0,0,0
43.01940445,-71.48368552,Manchester Community College,-,NH,03102,0,0,0,0,0,0,0,1,0,0,0,0
42.7952087,-71.52354247,Nashua Community College,-,NH,03063,0,0,0,0,0,0,0,1,0,0,0,0
43.2229852,-71.5302041,NHTI Concord's Community College,-,NH,03301,0,0,0,0,0,0,0,1,0,0,0,0
43.3991331,-72.33328237,River Valley Community College,-,NH,03743,0,0,0,0,0,0,0,1,0,0,0,0
42.7391231,-71.45465518,Rivier University,-,NH,03060-5086,0,0,0,0,0,0,0,1,1,0,1,0
42.75003742,-71.47759088,St. Joseph School of Nursing,-,NH,03060,0,0,0,0,0,0,0,1,0,0,0,0
44.50351005,-71.15854648,White Mountains Community College,-,NH,03570,0,0,0,0,0,0,0,1,0,0,0,0
39.46006395,-74.67990712,Atlantic Cape Community College,-,NJ,08330-2699,0,0,0,0,0,0,0,1,0,0,0,0
40.9501907,-74.08835978,Bergen Community College,-,NJ,07652-1595,0,0,0,0,0,0,0,1,0,0,0,0
40.76520674,-74.22151542,Best Care College,-,NJ,07018,0,0,0,0,0,0,0,1,0,0,0,0
40.3235068,-74.1312251,Brookdale Community College,-,NJ,07738,0,0,0,0,0,0,0,1,0,0,0,0
40.85513698,-74.57655069,County College of Morris,-,NJ,07869,0,0,0,0,0,0,0,1,0,0,0,0
40.7351961,-74.06043004,Eastern International College,-,NJ,07306,0,0,0,0,0,0,0,1,0,0,0,0
40.73885945,-74.17819999,Essex County College,-,NJ,07102,0,0,0,0,0,0,0,1,0,0,0,0
40.7287655,-74.06589301,Hudson County Community College,-,NJ,07306,0,0,0,0,0,0,0,1,0,0,0,0
40.2438131,-74.7561674,Jersey College - Ewing,-,NJ,08638,0,0,0,0,0,0,0,1,0,0,0,0
40.862626,-74.059994,Jersey College - Teterboro,-,NJ,07608,0,0,0,0,0,0,0,1,0,0,0,0
40.6792963,-74.23529466,Kean University,-,NJ,07083-7131,0,0,0,0,0,0,0,0,1,1,0,0
40.25543605,-74.64998837,Mercer County Community College,-,NJ,08550,0,0,0,0,0,0,0,1,0,0,0,0
40.50542755,-74.36633565,Middlesex College,-,NJ,08818-3050,0,0,0,0,0,0,0,1,0,0,0,0
40.0093212,-74.16636221,Ocean County College,-,NJ,08754-2001,0,0,0,0,0,0,0,1,0,0,0,0
40.853208,-74.122536,Passaic County Community College,-,NJ,07055,0,0,0,0,0,0,0,1,0,0,0,0
41.08224455,-74.17382352,Ramapo College of New Jersey,-,NJ,07430,0,0,0,0,0,0,0,0,1,0,1,0
40.6100961,-74.6882225,Raritan Valley Community College,-,NJ,08876,0,0,0,0,0,0,0,1,0,0,0,0
39.97218985,-74.89439624,Rowan College at Burlington County,-,NJ,08054,0,0,0,0,0,0,0,1,0,0,0,0
39.7809773,-75.1225472,Rowan College at South Jersey,-,NJ,08080-9518,0,0,0,0,0,0,0,1,0,0,0,0
40.7775863,-74.44186115,Saint Elizabeth University,-,NJ,07960-6989,0,0,0,0,0,0,0,0,1,0,1,0
39.70018025,-75.47009095,Salem Community College,-,NJ,08069,0,0,0,0,0,0,0,1,0,0,0,0
40.7447372,-75.0183348,Warren County Community College,-,NJ,07882,0,0,0,0,0,0,0,1,0,0,0,0
35.1099948,-106.6337881,Carrington College - Albuquerque,-,NM,87107,0,0,0,0,0,0,0,1,0,0,0,0
35.1360671,-106.5193346,Central New Mexico Community College,-,NM,87106-4096,0,0,0,0,0,0,0,1,0,0,0,0
34.40317845,-103.1653315,Clovis Community College,-,NM,88101-2381,0,0,0,0,0,0,0,1,0,0,0,0
34.1760335,-103.3492763,Eastern New Mexico University,-,NM,88130,0,0,0,0,0,0,0,0,1,1,0,0
33.31941979,-104.5242604,Eastern New Mexico University - Roswell,-,NM,88203,0,0,0,0,0,0,0,1,0,0,0,0
35.6162857,-105.2522513,Luna Community College,-,NM,87701,0,0,0,0,0,0,0,1,0,0,0,0
32.75948658,-103.1797672,New Mexico Junior College,-,NM,88240,0,0,0,0,0,0,0,1,0,0,0,0
32.27542525,-106.7555171,NMSU-Dona Ana Community College,-,NM,88003,0,0,0,0,0,0,0,1,0,0,0,0
36.0029219,-106.0833061,Northern New Mexico College,-,NM,87532,0,0,0,0,0,0,0,1,0,0,0,0
36.7705583,-108.1700733,San Juan College,-,NM,87402-4699,0,0,0,0,0,0,0,1,0,0,0,0
35.60343195,-105.993333,Santa Fe Community College,-,NM,87508-4887,0,0,0,0,0,0,0,1,0,0,0,0
32.44226965,-104.2652984,Southeast New Mexico College,-,NM,88220,0,0,0,0,0,0,0,1,0,0,0,0
35.50258495,-108.7273589,University of New Mexico - Gallup,-,NM,87301,0,0,0,0,0,0,0,1,0,0,0,0
36.5828032,-105.5944533,University of New Mexico - Taos,-,NM,87557,0,0,0,0,0,0,0,1,0,0,0,0
34.7288478,-106.704972,University of New Mexico - Valencia,-,NM,87031,0,0,0,0,0,0,0,1,0,0,0,0
42.2559874,-77.7982934,"Alfred State College, SUNY College of Technology",-,NY,14802,0,0,0,0,0,0,0,1,1,0,0,0
42.1003453,-76.82822255,Arnot Ogden Medical Center,-,NY,14905,0,0,0,0,0,0,0,1,0,0,0,0
40.7178253,-74.0144993,Borough of Manhattan Community College - CUNY,-,NY,",",0,0,0,0,0,0,0,1,0,0,0,0
40.8576587,-73.9155849,Bronx Community College - CUNY,-,NY,10453-2895,0,0,0,0,0,0,0,1,0,0,0,0
42.9434118,-76.543207,Cayuga Community College,-,NY,13021-3099,0,0,0,0,0,0,0,1,0,0,0,0
40.61299535,-74.13680178,College of Staten Island - CUNY,-,NY,10314,0,0,0,0,0,0,0,1,1,0,1,0
40.6022757,-74.1503165,College of Staten Island - CUNY,-,NY,10314,0,0,0,0,0,0,0,1,1,0,1,0
42.21827485,-73.8169465,Columbia-Greene Community College,-,NY,12534-9543,0,0,0,0,0,0,0,1,0,0,0,0
42.9669603,-78.7901986,Daemen University,-,NY,14226-3592,0,0,0,0,0,0,0,0,1,0,1,0
41.72622485,-73.90454037,Dutchess Community College,-,NY,12601-1595,0,0,0,0,0,0,0,1,0,0,0,0
42.8030611,-73.9157475,Ellis Medicine,-,NY,12304,0,0,0,0,0,0,0,1,0,0,0,0
42.0963332,-76.81131559,Elmira College,-,NY,14901,0,0,0,0,0,0,0,0,1,0,0,0
42.8817789,-78.87263861,Erie Community College,-,NY,14221-7095,0,0,0,0,0,0,0,1,0,0,0,0
42.69975954,-73.85481946,Excelsior University,-,NY,12203,0,0,0,0,0,0,0,0,1,1,0,0
42.8665712,-76.98702638,Finger Lakes Community College,-,NY,14424-8395,0,0,0,0,0,0,0,1,0,0,0,0
42.8766667,-76.99,Finger Lakes Health - Geneva General,-,NY,14456,0,0,0,0,0,0,0,1,0,0,0,0
42.98228805,-74.29303441,Fulton-Montgomery Community College,-,NY,12095-3790,0,0,0,0,0,0,0,1,0,0,0,0
43.016037,-78.140394,Genesee Community College,-,NY,14020,0,0,0,0,0,0,0,1,0,0,0,0
40.80232545,-73.94346106,Helene Fuld College of Nursing,-,NY,",",0,0,0,0,0,0,0,1,0,0,0,0
42.6963635,-73.6881802,Hudson Valley Community College,-,NY,12180-6096,0,0,0,0,0,0,0,1,0,0,0,0
42.1155556,-79.22,Jamestown Community College,-,NY,14701-1999,0,0,0,0,0,0,0,1,0,0,0,0
43.99233625,-75.93533522,Jefferson Community College,-,NY,13601-1897,0,0,0,0,0,0,0,1,0,0,0,0
40.57819185,-73.93496555,Kingsborough Community College of the City University of New York,-,NY,11235,0,0,0,0,0,0,0,1,0,0,0,0
40.7451331,-73.9402909,LaGuardia Community College-CUNY,-,NY,11101-3083,0,0,0,0,0,0,0,1,0,0,0,0
42.65769465,-73.80656156,Maria College,-,NY,12208-1798,0,0,0,0,0,0,0,1,1,0,0,0
40.66700895,-73.95722961,Medgar Evers College-CUNY,-,NY,11225,0,0,0,0,0,0,0,1,1,0,0,0
43.0775633,-75.2185678,Mohawk Valley Community College,-,NY,13501,0,0,0,0,0,0,0,1,0,0,0,0
40.8625,-73.8994444,Monroe College,-,NY,10468,0,0,0,0,0,0,0,1,1,0,0,0
40.8630255,-73.9010881,Monroe College,-,NY,10468,0,0,0,0,0,0,0,1,1,0,0,0
43.1015507,-77.60993445,Monroe Community College,-,NY,14623-5780,0,0,0,0,0,0,0,1,0,0,0,0
40.91314365,-73.78805933,Montefiore New Rochelle Hospital,-,NY,10550,0,0,0,0,0,0,0,1,0,0,0,0
40.7300195,-73.59295873,Nassau Community College,-,NY,11530,0,0,0,0,0,0,0,1,0,0,0,0
40.6956876,-73.98787945,New York City College of Technology,-,NY,11201,0,0,0,0,0,0,0,1,1,0,0,0
43.1470675,-78.87635824,Niagara County Community College,-,NY,14132-9460,0,0,0,0,0,0,0,1,0,0,0,0
43.00564765,-76.1973428,Onondaga Community College,-,NY,13215-4585,0,0,0,0,0,0,0,1,0,0,0,0
41.43875335,-74.42616865,Orange County Community College,-,NY,10940-6437,0,0,0,0,0,0,0,1,0,0,0,0
40.7089489,-74.0092949,Pacific College of Health and Science - New York,-,NY,",",0,0,0,0,0,0,0,0,1,0,0,0
43.1012184,-76.0586329,Pomeroy College of Nursing at Crouse Hospital,-,NY,13057,0,0,0,0,0,0,0,1,0,0,0,0
40.755421,-73.7599813,Queensborough Community College of CUNY,-,NY,11364,0,0,0,0,0,0,0,1,0,0,0,0
41.1330926,-74.08863955,Rockland Community College,-,NY,10901-3699,0,0,0,0,0,0,0,1,0,0,0,0
43.0826175,-75.2680693,St. Elizabeth Medical Center,-,NY,13501,0,0,0,0,0,0,0,1,0,0,0,0
40.969423,-73.8852977,St. John's Riverside Hospital,-,NY,10701,0,0,0,0,0,0,0,1,0,0,0,0
40.69069275,-73.96780109,St. Joseph's College New York,-,NY,11205,0,0,0,0,0,0,0,0,1,1,0,0
43.055228,-76.148607,St. Joseph's College of Nursing,-,NY,13203,0,0,0,0,0,0,0,1,0,0,0,0
42.7429071,-73.67650155,St. Peter's Health Partners - Samaritan Hospital,-,NY,12180,0,0,0,0,0,0,0,1,0,0,0,0
42.6603211,-73.7866325,St. Peter's Health Partners - St. Peter's Hospital,-,NY,12208,0,0,0,0,0,0,0,1,0,0,0,0
40.84730135,-73.0558279,Suffolk County Community College,-,NY,11784-2899,0,0,0,0,0,0,0,1,0,0,0,0
43.3523728,-73.6557479,SUNY Adirondack Community College,-,NY,12804,0,0,0,0,0,0,0,1,0,0,0,0
42.1375273,-75.9054179,SUNY Broome Community College,-,NY,13905,0,0,0,0,0,0,0,1,0,0,0,0
42.8934554,-75.643092,SUNY College of Agriculture and Technology at Morrisville,-,NY,13408-0636,0,0,0,0,0,0,0,1,1,0,0,0
44.6013533,-75.1857075,SUNY College of Technology at Canton,-,NY,13617-1098,0,0,0,0,0,0,0,1,1,0,0,0
42.2698492,-74.9271523,SUNY College of Technology at Delhi,-,NY,13753,0,0,0,0,0,0,0,1,1,0,0,0
42.11814485,-77.07636181,SUNY Corning Community College,-,NY,14830-3297,0,0,0,0,0,0,0,1,0,0,0,0
42.5027791,-76.28677181,Tompkins Cortland Community College,-,NY,13053,0,0,0,0,0,0,0,1,0,0,0,0
42.8467327,-78.8127639,Trocaire College,-,NY,14220-2094,0,0,0,0,0,0,0,1,1,0,0,0
41.8508226,-74.0775923,Ulster County Community College,-,NY,12484,0,0,0,0,0,0,0,1,0,0,0,0
40.6147187,-74.09355867,Wagner College,-,NY,10301,0,0,0,0,0,0,0,0,1,0,1,0
41.0687078,-73.7906885,Westchester Community College,-,NY,10595,0,0,0,0,0,0,0,1,0,0,0,0
40.7010455,-73.7986906,York College of CUNY,-,NY,11451,0,0,0,0,0,0,0,0,1,0,0,0
34.03916915,-78.23023553,Brunswick Community College,-,NC,28462,0,0,0,0,0,0,0,1,0,0,0,0
35.44001685,-80.60087348,Cabarrus College of Health Sciences,-,NC,28025,0,0,0,0,0,0,0,1,0,0,0,0
35.85424285,-81.48397335,Caldwell Community College and Technical Institute,-,NC,28638,0,0,0,0,0,0,0,1,0,0,0,0
34.2403693,-77.94927658,Cape Fear Community College,-,NC,28401,0,0,0,0,0,0,0,1,0,0,0,0
35.1818292,-80.9301368,Carolinas College of Health Sciences,-,NC,28217,0,0,0,0,0,0,0,1,0,0,0,0
34.72348975,-76.7551009,Carteret Community College,-,NC,28557,0,0,0,0,0,0,0,1,0,0,0,0
35.6973179,-81.28823319,Catawba Valley Community College,-,NC,28602-8302,0,0,0,0,0,0,0,1,0,0,0,0
35.21627025,-80.82963481,Central Piedmont Community College,-,NC,28204,0,0,0,0,0,0,0,1,0,0,0,0
35.279524,-81.4900959,Cleveland Community College,-,NC,28152,0,0,0,0,0,0,0,1,0,0,0,0
34.7726827,-77.38476855,Coastal Carolina Community College,-,NC,28546,0,0,0,0,0,0,0,1,0,0,0,0
35.9039785,-75.6715999,College of the Albemarle,-,NC,27906,0,0,0,0,0,0,0,1,0,0,0,0
35.8665448,-80.18071297,Davidson-Davie Community College,-,NC,27293,0,0,0,0,0,0,0,1,0,0,0,0
36.03643695,-78.89965437,Duke Regional Hospital,-,NC,27705,0,0,0,0,0,0,0,0,1,0,0,0
35.9754139,-78.88187035,Durham Technical Community College,-,NC,27703,0,0,0,0,0,0,0,1,0,0,0,0
35.94109625,-77.79347264,Edgecombe Community College,-,NC,27801,0,0,0,0,0,0,0,1,0,0,0,0
35.06864185,-78.92655264,Fayetteville Technical Community College,-,NC,28303-0236,0,0,0,0,0,0,0,1,0,0,0,0
35.2499682,-81.67699902,Gardner-Webb University,-,NC,28017,0,0,0,0,0,0,0,1,1,0,1,0
35.30872935,-81.19262231,Gaston College,-,NC,28034,0,0,0,0,0,0,0,1,0,0,0,0
35.5008875,-78.33274774,Johnston Community College,-,NC,27577,0,0,0,0,0,0,0,1,0,0,0,0
35.78280815,-80.89427381,Mitchell Community College,-,NC,28677,0,0,0,0,0,0,0,1,0,0,0,0
36.0781271,-79.77054699,North Carolina Agricultural & Technical State University,-,NC,27411,0,0,0,0,0,0,0,0,1,0,0,0
35.9858379,-78.8975702,North Carolina Central University,-,NC,27707,0,0,0,0,0,0,0,0,1,0,0,0
35.503708,-80.626418,Rowan-Cabarrus Community College,-,NC,28081,0,0,0,0,0,0,0,1,0,0,0,0
34.9905451,-78.360337,Sampson Community College,-,NC,28329,0,0,0,0,0,0,0,1,0,0,0,0
35.7060132,-78.7956694,Wake Technical Community College,-,NC,27610,0,0,0,0,0,0,0,1,0,0,0,0
35.403495,-77.9447075,Wayne Community College,-,NC,27534,0,0,0,0,0,0,0,1,0,0,0,0
35.72214515,-81.68789954,Western Piedmont Community College,-,NC,28655-9978,0,0,0,0,0,0,0,1,0,0,0,0
34.9871011,-80.43731492,Wingate University,-,NC,28174,0,0,0,0,0,0,0,0,1,0,0,0
46.8209518,-100.8156833,Bismarck State College,-,ND,58501,0,0,0,0,0,0,0,1,0,0,0,0
46.8836733,-102.8085285,Dickinson State University,-,ND,58601-4896,0,0,0,0,0,0,0,0,1,0,0,0
48.129624,-98.866024,Lake Region State College,-,ND,58301,0,0,0,0,0,0,0,1,0,0,0,0
46.2767047,-96.61313239,North Dakota State College of Science,-,ND,58076-0001,0,0,0,0,0,0,0,1,0,0,0,0
40.7967159,-81.4063676,Aultman College of Nursing and Health Sciences,-,OH,44710,0,0,0,0,0,0,0,1,0,0,0,0
41.1281795,-81.6577325,Bryant & Stratton College - Akron,-,OH,44321,0,0,0,0,0,0,0,1,0,0,0,0
41.4044241,-81.7843414,Bryant & Stratton College - Solon/Parma,-,OH,44130,0,0,0,0,0,0,0,1,0,0,0,0
40.0695087,-82.4473778,Central Ohio Technical College,-,OH,43055-1797,0,0,0,0,0,0,0,1,0,0,0,0
39.150007,-84.53680814,Cincinnati State Technical and Community College,-,OH,45233-2690,0,0,0,0,0,0,0,1,0,0,0,0
39.89776425,-83.79911725,Clark State Community College,-,OH,45505,0,0,0,0,0,0,0,1,0,0,0,0
39.97005625,-82.98763618,Columbus State Community College,-,OH,43215,0,0,0,0,0,0,0,1,0,0,0,0
41.44444955,-81.50127567,Cuyahoga Community College,-,OH,44115-2878,0,0,0,0,0,0,0,1,0,0,0,0
40.15827687,-84.21513794,Edison State Community College,-,OH,45356,0,0,0,0,0,0,0,1,0,0,0,0
39.638392,-84.112582,Fortis College - Centerville,-,OH,45459,0,0,0,0,0,0,0,1,0,0,0,0
39.283792,-84.368412,Galen College of Nursing - Cincinnati,-,OH,45241,0,0,0,0,0,0,0,1,0,0,0,0
39.1396818,-84.5226692,Good Samaritan College of Nursing & Health Science,-,OH,45220-2489,0,0,0,0,0,0,0,1,1,0,0,0
41.02818605,-81.49283655,Herzing University - Akron,-,OH,44306,0,0,0,0,0,0,0,1,0,0,0,0
39.4430521,-82.22132749,Hocking College,-,OH,45764-9704,0,0,0,0,0,0,0,1,0,0,0,0
40.7358747,-84.0276667,James A. Rhodes State College,-,OH,45804,0,0,0,0,0,0,0,1,0,0,0,0
40.61688105,-80.57639908,Kent State University,-,OH,43920,0,0,0,0,0,0,0,1,0,0,0,0
39.6936188,-84.19197332,Kettering College,-,OH,45429,0,0,0,0,0,0,0,0,1,0,0,0
41.6392917,-81.36447765,Lakeland Community College,-,OH,44094-5198,0,0,0,0,0,0,0,1,0,0,0,0
41.4134338,-82.07250313,Lorain County Community College,-,OH,44035-1691,0,0,0,0,0,0,0,1,0,0,0,0
40.5845809,-83.1175759,Marion Technical College,-,OH,43302,0,0,0,0,0,0,0,1,0,0,0,0
41.6590423,-83.5539484,Mercy College of Ohio,-,OH,43604-1132,0,0,0,0,0,0,0,1,0,0,0,0
40.7995487,-82.5816907,North Central State College,-,OH,44901,0,0,0,0,0,0,0,1,0,0,0,0
41.45239715,-84.29854275,Northwest State Community College,-,OH,43502-9542,0,0,0,0,0,0,0,1,0,0,0,0
39.32300405,-82.10267682,Ohio University,-,OH,University,0,0,0,0,0,0,0,1,0,0,0,0
41.5884075,-83.52514463,Owens Community College,-,OH,43551,0,0,0,0,0,0,0,1,0,0,0,0
38.73140245,-82.99232084,Shawnee State University,-,OH,45662,0,0,0,0,0,0,0,1,1,0,0,0
39.7575553,-84.2006431,Sinclair Community College,-,OH,45402,0,0,0,0,0,0,0,1,0,0,0,0
39.2369316,-83.61264257,Southern State Community College,-,OH,45133-9488,0,0,0,0,0,0,0,1,0,0,0,0
40.871386,-81.4397885,Stark State College,-,OH,44720-7299,0,0,0,0,0,0,0,1,0,0,0,0
41.3541641,-83.1586444,Terra State Community College,-,OH,43420-9670,0,0,0,0,0,0,0,1,0,0,0,0
39.2335185,-84.40017135,University of Cincinnati - Blue Ash College,-,OH,45236-1096,0,0,0,0,0,0,0,1,0,0,0,0
38.8788275,-82.37602923,University of Rio Grande,-,OH,45674-0500,0,0,0,0,0,0,0,1,1,0,0,0
41.1067218,-80.64775416,Youngstown State University,-,OH,44555,0,0,0,0,0,0,0,0,1,0,0,0
35.0379723,-94.6353602,Carl Albert State College,-,OK,74953-5207,0,0,0,0,0,0,0,1,0,0,0,0
35.7775133,-95.31189879,Connors State College,-,OK,74403,0,0,0,0,0,0,0,1,0,0,0,0
34.7710292,-96.66700982,East Central University,-,OK,74820,0,0,0,0,0,0,0,0,1,0,0,0
34.91400505,-95.33073839,Eastern Oklahoma State College,-,OK,74578-4999,0,0,0,0,0,0,0,1,0,0,0,0
35.94741365,-97.26474191,Langston University,-,OK,73050,0,0,0,0,0,0,0,0,1,0,0,0
34.2242613,-96.6769463,Murray State College,-,OK,73460-3130,0,0,0,0,0,0,0,1,0,0,0,0
36.87859085,-94.86477527,Northeastern Oklahoma A&M College,-,OK,74354-6434,0,0,0,0,0,0,0,1,0,0,0,0
35.9239099,-94.96819786,Northeastern State University,-,OK,74401,0,0,0,0,0,0,0,0,1,1,0,0
36.6774106,-97.29628607,Northern Oklahoma College,-,OK,74653,0,0,0,0,0,0,0,1,0,0,0,0
36.7930901,-98.6729427,Northwestern Oklahoma State University,-,OK,Boulevard,0,0,0,0,0,0,0,0,1,0,0,0
35.38837825,-97.56959714,Oklahoma City Community College,-,OK,"City,",0,0,0,0,0,0,0,1,0,0,0,0
35.49631525,-97.54122412,Oklahoma City University,-,OK,"City,",0,0,0,0,0,0,0,0,1,0,1,0
36.592886,-101.605323,Oklahoma Panhandle State University,-,OK,73939,0,0,0,0,0,0,0,0,1,0,0,0
35.626519,-95.94342861,Oklahoma State University Institute of Technology-Okmulgee,-,OK,74447,0,0,0,0,0,0,0,1,0,0,0,0
35.47180977,-97.583235,Oklahoma State University-Oklahoma City,-,OK,"City,",0,0,0,0,0,0,0,1,0,0,0,0
35.5197743,-97.9736608,Redlands Community College,-,OK,73036,0,0,0,0,0,0,0,1,0,0,0,0
36.31860995,-95.63611369,Rogers State University,-,OK,74017-3252,0,0,0,0,0,0,0,0,1,0,0,0
35.4458953,-97.413369,Rose State College,-,OK,73110-2799,0,0,0,0,0,0,0,1,0,0,0,0
35.2485518,-96.704227,Seminole State College,-,OK,74868,0,0,0,0,0,0,0,1,0,0,0,0
35.5359857,-98.70873231,Southwestern Oklahoma State University,-,OK,73096-3098,0,0,0,0,0,0,0,0,1,1,0,0
36.03351375,-95.99093665,Tulsa Community College,-,OK,74119-2095,0,0,0,0,0,0,0,1,0,0,0,0
36.1523306,-95.94596024,University of Tulsa,-,OK,74104,0,0,0,0,0,0,0,0,1,0,0,1
44.63629655,-121.1063427,Central Oregon Community College,-,OR,97703,0,0,0,0,0,0,0,1,0,0,0,0
44.9772777,-122.9782503,Chemeketa Community College,-,OR,97309-7070,0,0,0,0,0,0,0,1,0,0,0,0
