State,County,LACCESS_NHNA15
WI,Jefferson,18.42346737
WI,Juneau,27.86680527
WI,Kenosha,146.8456849
WI,Kewaunee,0
WI,La Crosse,63.89093877
WI,Lafayette,3.095827814
WI,Langlade,36.47967565
WI,Lincoln,21.03705832
WI,Manitowoc,86.35491638
WI,Marathon,134.3353473
WI,Marinette,62.53110526
WI,Marquette,0
WI,Menominee,891.0274014
WI,Milwaukee,495.7591316
WI,Monroe,70.92963482
WI,Oconto,49.05072211
WI,Oneida,14.30769855
WI,Outagamie,111.691587
WI,Ozaukee,67.28112205
WI,Pepin,
WI,Pierce,28.08194321
WI,Polk,98.36957759
WI,Portage,45.64124582
WI,Price,10.48177894
WI,Racine,259.0847883
WI,Richland,16.88559861
WI,Rock,173.3252339
WI,Rusk,19.28371079
WI,St. Croix,51.80026312
WI,Sauk,53.21399424
WI,Sawyer,97.600681
WI,Shawano,740.5594255
WI,Sheboygan,25.70146114
WI,Taylor,4.624217604
WI,Trempealeau,0
WI,Vernon,18.97882499
WI,Vilas,4.078692775
WI,Walworth,88.59987731
WI,Washburn,32.71283193
WI,Washington,87.24477323
WI,Waukesha,410.8521041
WI,Waupaca,41.63208621
WI,Waushara,2.861963992
WI,Winnebago,201.6751737
WI,Wood,85.26244608
WY,Albany,76.78131073
WY,Big Horn,17.18584456
WY,Campbell,88.23468221
WY,Carbon,67.18372704
WY,Converse,20.43645407
WY,Crook,12.05553046
WY,Fremont,461.6425375
WY,Goshen,16.12522229
WY,Hot Springs,19.47005032
WY,Johnson,6.925561044
WY,Laramie,331.4799228
WY,Lincoln,33.76910622
WY,Natrona,305.9313941
WY,Niobrara,0
WY,Park,26.01402643
WY,Platte,4.691045886
WY,Sheridan,200.06155
WY,Sublette,20.91068616
WY,Sweetwater,189.6214412
WY,Teton,32.48225503
WY,Uinta,40.33965839
WY,Washakie,5.006976274
WY,Weston,10.37214685
