State,County,LACCESS_BLACK15,FID
Indiana,White,13.53496873,594
Indiana,Whitley,4.246566507,597
Iowa,Adair,0,598
Iowa,Adams,0,602
Iowa,Allamakee,1.000000015,608
Iowa,Appanoose,0,611
Iowa,Audubon,0.651192192,615
Iowa,Benton,14.64738199,619
Iowa,Black Hawk,3685.442906,623
Iowa,Boone,10.45943678,625
Iowa,Bremer,0.06356285,631
Iowa,Buchanan,10.94730421,632
Iowa,Buena Vista,10.74449017,633
Iowa,Butler,4.758969354,361
Iowa,Calhoun,1.99999994,365
Iowa,Carroll,2.480952753,369
Iowa,Cass,13.33386133,374
Iowa,Cedar,4.999999964,379
Iowa,Cerro Gordo,60.59081012,383
Iowa,Cherokee,1.26221E-08,388
Iowa,Chickasaw,1,393
Iowa,Clarke,1.133779075,397
Iowa,Clay,3.844625556,398
Iowa,Clayton,0.077525293,402
Iowa,Clinton,159.0466849,404
Iowa,Crawford,102.3477744,408
Iowa,Dallas,100.7754295,413
Iowa,Davis,0.01938483,416
Iowa,Decatur,0.999999996,419
Iowa,Delaware,3.680159008,421
Iowa,Des Moines,316.7954506,424
Iowa,Dickinson,5.32003426,427
Iowa,Dubuque,196.4982602,434
Iowa,Emmet,2.940249979,437
Iowa,Fayette,1.566529095,442
Iowa,Floyd,32.73543018,447
Iowa,Franklin,8.285607427,451
Iowa,Fremont,37.28432635,455
Iowa,Greene,3.174321791,458
Iowa,Grundy,3.999999958,460
Iowa,Guthrie,0,467
Iowa,Hamilton,12.28111104,469
Iowa,Hancock,7.999999908,470
Iowa,Hardin,1.393025545,475
Iowa,Harrison,10.99456769,478
Iowa,Henry,119.7629259,479
Iowa,Howard,8.999999679,481
Iowa,Humboldt,1.270326436,487
Iowa,Ida,0,491
Iowa,Iowa,5.695349281,495
Iowa,Jackson,13.41593053,499
Iowa,Jasper,18.0903196,505
Iowa,Jefferson,19.44833688,507
Iowa,Johnson,915.8516212,508
Iowa,Jones,9.326427873,516
Iowa,Keokuk,9.228391511,520
Iowa,Kossuth,20.46206403,523
Iowa,Lee,382.0500366,531
Iowa,Linn,1470.340943,535
Iowa,Louisa,0,539
Iowa,Lucas,4.245491457,542
Iowa,Lyon,3.941291179,546
Iowa,Madison,16.10910592,550
Iowa,Mahaska,15.06484814,554
Iowa,Marion,10.50812824,561
Iowa,Marshall,42.80959169,568
Iowa,Mills,2.564942978,569
Iowa,Mitchell,2,572
Iowa,Monona,2.999999968,576
Iowa,Monroe,1.588640191,580
Iowa,Montgomery,2.407142419,595
Iowa,Muscatine,46.70862759,600
Iowa,O'Brien,27.56738753,604
Iowa,Osceola,2.000000003,607
Iowa,Page,301.0820964,612
Iowa,Palo Alto,9.395356715,618
Iowa,Plymouth,1.362722623,622
Iowa,Pocahontas,10.35621414,624
Iowa,Polk,1916.382156,629
Iowa,Pottawattamie,467.6569479,637
Iowa,Poweshiek,14.00053634,640
Iowa,Ringgold,0,642
Iowa,Sac,5.026590413,647
Iowa,Scott,965.8806937,657
Iowa,Shelby,12.91812236,660
Iowa,Sioux,9.699998828,663
Iowa,Story,500.9012638,668
Iowa,Tama,9.527391297,671
Iowa,Taylor,0,674
Iowa,Union,12.6554127,675
Iowa,Van Buren,6.000000118,678
Iowa,Wapello,369.8698777,681
Iowa,Warren,33.34250499,685
Iowa,Washington,8.238659777,687
Iowa,Wayne,5.730593459,691
Iowa,Webster,608.3562757,694
Iowa,Winnebago,5,696
Iowa,Winneshiek,2.378181159,698
Iowa,Woodbury,438.7383898,702
Iowa,Worth,0,703
Iowa,Wright,2.057636862,705
Kansas,Allen,112.5548574,709
Kansas,Anderson,9.294393567,712
Kansas,Atchison,237.5231492,715
Kansas,Barber,0.999999996,717
Kansas,Barton,39.01782458,719
Kansas,Bourbon,40.77140832,722
Kansas,Brown,22.190599,723
Kansas,Butler,523.2273828,726
Kansas,Chase,34.00000048,729
Kansas,Chautauqua,5.999999867,730
Kansas,Cherokee,6.318786874,732
Kansas,Cheyenne,0,736
Kansas,Clark,0.999999965,738
Kansas,Clay,7.39014039,739
Kansas,Cloud,5.676833467,740
Kansas,Coffey,8.392553989,745
Kansas,Comanche,4.999999791,748
Kansas,Cowley,346.1437111,752
Kansas,Crawford,249.6873466,756
Kansas,Decatur,2.9330445,759
Kansas,Dickinson,2.474513362,762
Kansas,Doniphan,179.1217422,765
Kansas,Douglas,889.8364236,767
Kansas,Edwards,2.00000001,770
Kansas,Elk,0,773
Kansas,Ellis,33.54631785,774
Kansas,Ellsworth,3,776
Kansas,Finney,285.6398709,778
Kansas,Ford,96.70335679,784
Kansas,Franklin,248.187907,786
Kansas,Geary,2242.878989,788
Kansas,Gove,2.99999992,790
Kansas,Graham,23.32144092,791
Kansas,Grant,1,794
Kansas,Gray,15.99999987,798
Kansas,Greeley,5.99999989,801
Kansas,Greenwood,13.31054751,803
Kansas,Hamilton,8.000000012,805
Kansas,Harper,6.999999975,807
Kansas,Harvey,85.7101593,812
Kansas,Haskell,11.99999991,815
Kansas,Hodgeman,12.99999981,818
Kansas,Jackson,6.621423257,819
Kansas,Jefferson,1.86378735,821
Kansas,Jewell,2,822
Kansas,Johnson,3544.802676,824
Kansas,Kearny,22.99999999,826
Kansas,Kingman,5.999999935,827
Kansas,Kiowa,16.95902915,829
Kansas,Labette,134.1780571,831
Kansas,Lane,2.00000006,833
Kansas,Leavenworth,3300.363312,836
Kansas,Lincoln,1.000000028,838
Kansas,Linn,6.000000059,840
Kansas,Logan,6.999999897,842
Kansas,Lyon,60.66466396,844
Kansas,McPherson,64.9857249,846
Kansas,Marion,30,848
Kansas,Marshall,2,850
Kansas,Meade,13.00000007,851
Kansas,Miami,50.1647169,853
Kansas,Mitchell,1.999999991,854
Kansas,Montgomery,300.6812621,856
Kansas,Morris,13.00000018,858
Kansas,Morton,6.000000039,859
Kansas,Nemaha,1,861
Kansas,Neosho,2.672654759,862
Kansas,Ness,0.999999978,864
Kansas,Norton,111.418416,866
Kansas,Osage,8.999999978,867
Kansas,Osborne,4.000000058,869
Kansas,Ottawa,15.45376586,870
Kansas,Pawnee,24.73091941,872
Kansas,Phillips,6.000000096,873
Kansas,Pottawatomie,1.118294519,876
Kansas,Pratt,19.15036982,878
Kansas,Rawlins,5.999999787,880
Kansas,Reno,302.8873158,882
Kansas,Republic,3.000000032,884
Kansas,Rice,10.00000003,886
Kansas,Riley,2283.518902,888
Kansas,Rooks,10.02411297,889
Kansas,Rush,1,891
Kansas,Russell,1,893
Kansas,Saline,344.5927254,895
Kansas,Scott,0,897
Kansas,Sedgwick,12486.51187,898
Kansas,Seward,8.114435524,900
Kansas,Shawnee,4312.234388,902
Kansas,Sheridan,2.999999961,904
Kansas,Sherman,31.0992032,907
Kansas,Smith,3.999854203,909
Kansas,Stafford,1.999999903,911
Kansas,Stanton,1,913
Kansas,Stevens,2.999999913,914
Kansas,Sumner,92.78192551,916
Kansas,Thomas,18.91921155,917
Kansas,Trego,0,919
Kansas,Wabaunsee,10.39053349,920
Kansas,Wallace,2,921
Kansas,Washington,9.672134651,922
Kansas,Wichita,19.00000002,923
Kansas,Wilson,1,925
Kansas,Woodson,6.000000164,926
Kansas,Wyandotte,16223.87046,927
Kentucky,Adair,21.75239221,928
Kentucky,Allen,2.415450194,929
Kentucky,Anderson,132.1213872,930
Kentucky,Ballard,8.067271641,932
Kentucky,Barren,161.5072638,933
Kentucky,Bath,0,934
Kentucky,Bell,122.2194731,936
Kentucky,Boone,1048.796422,1002
Kentucky,Bourbon,362.4993834,1005
Kentucky,Boyd,122.6904152,1008
Kentucky,Boyle,561.0249304,1010
Kentucky,Bracken,0,1013
Kentucky,Breathitt,4.135101432,1017
Kentucky,Breckinridge,6.482360966,1020
Kentucky,Bullitt,143.4805793,1024
Kentucky,Butler,1.246780241,1026
Kentucky,Caldwell,56.65944646,1031
Kentucky,Calloway,210.053362,1033
Kentucky,Campbell,745.5063805,1035
Kentucky,Carlisle,0.395024734,1039
Kentucky,Carroll,86.46034117,1041
Kentucky,Carter,2.11463134,1044
Kentucky,Casey,0.178605786,1048
Kentucky,Christian,3586.330047,1050
Kentucky,Clark,129.7958714,1053
Kentucky,Clay,404.5218014,1056
Kentucky,Clinton,0,1059
Kentucky,Crittenden,3.798694596,1064
Kentucky,Cumberland,0.999999958,1067
Kentucky,Daviess,316.4199661,1071
Kentucky,Edmonson,0.353040214,1073
Kentucky,Elliott,0,1075
Kentucky,Estill,0.00020726,1077
Kentucky,Fayette,10154.26908,1080
Kentucky,Fleming,0.968137865,1083
Kentucky,Floyd,8.917362065,1085
Kentucky,Franklin,1497.255733,1086
Kentucky,Fulton,2.617593602,1088
Kentucky,Gallatin,,1090
Kentucky,Garrard,1.0780199,1092
Kentucky,Grant,27.02070817,1094
Kentucky,Graves,60.61803969,1097
Kentucky,Grayson,18.17681502,1100
Kentucky,Green,16.87621915,1102
Kentucky,Greenup,39.49356978,1105
Kentucky,Hancock,0,1107
Kentucky,Hardin,4677.126726,1110
Kentucky,Harlan,148.6960008,1114
Kentucky,Harrison,0.85098606,1119
Kentucky,Hart,41.20217382,1121
Kentucky,Henderson,378.9921594,1126
Kentucky,Henry,0.825039334,1129
Kentucky,Hickman,0,1130
Kentucky,Hopkins,1198.18193,1136
Kentucky,Jackson,0,1140
Kentucky,Jefferson,20792.52005,1143
Kentucky,Jessamine,289.1381061,1145
Kentucky,Johnson,12.67179231,1148
Kentucky,Kenton,815.5760305,1151
Kentucky,Knott,0.513149687,1154
Kentucky,Knox,14.68496378,1159
Kentucky,Larue,0,1162
Kentucky,Laurel,42.23811535,1166
Kentucky,Lawrence,4.025062539,1167
Kentucky,Lee,0,1171
Kentucky,Leslie,0,1175
Kentucky,Letcher,,1178
Kentucky,Lewis,0,1180
Kentucky,Lincoln,19.16151057,1184
Kentucky,Livingston,2.701150905,1187
Kentucky,Logan,397.0748059,1190
Kentucky,Lyon,5.000000184,1193
Kentucky,McCracken,1255.875388,1196
Kentucky,McCreary,0,1198
Kentucky,McLean,0,1201
Kentucky,Madison,929.5707417,1204
Kentucky,Magoffin,0,1206
Kentucky,Marion,3.618268405,1210
Kentucky,Marshall,0,1213
Kentucky,Martin,0,1215
Kentucky,Mason,267.3507293,1217
Kentucky,Meade,425.9218437,1220
Kentucky,Menifee,0.981983058,1222
Kentucky,Mercer,398.579048,1225
Kentucky,Metcalfe,0.150702242,1228
Kentucky,Monroe,3.852045205,1230
Kentucky,Montgomery,270.9184601,1233
Kentucky,Morgan,7.248911395,1235
Kentucky,Muhlenberg,40.93347374,1238
Kentucky,Nelson,122.4753063,1243
Kentucky,Nicholas,0.139422143,1246
Kentucky,Ohio,42.94755587,1249
Kentucky,Oldham,1308.03147,1252
Kentucky,Owen,1.096541098,1255
Kentucky,Owsley,0,1257
Kentucky,Pendleton,0,1260
Kentucky,Perry,9.723428288,1265
Kentucky,Pike,9.975162579,1267
Kentucky,Powell,1.412006974,1270
Kentucky,Pulaski,101.0091043,1272
Kentucky,Robertson,3.684940379,1273
Kentucky,Rockcastle,0.061994307,1276
Kentucky,Rowan,45.70220428,1279
Kentucky,Russell,3.369898232,1282
Kentucky,Scott,659.1189119,1283
Kentucky,Shelby,266.3368637,1285
Kentucky,Simpson,198.4407466,1287
Kentucky,Spencer,,1000
Kentucky,Taylor,215.2953169,1003
Kentucky,Todd,0,1006
Kentucky,Trigg,261.8193848,1009
Kentucky,Trimble,0.399224861,1012
Kentucky,Union,276.9112121,1016
Kentucky,Warren,1766.37885,1019
Kentucky,Washington,1.882443071,1023
Kentucky,Wayne,27.91797528,1027
Kentucky,Webster,4.10697361,1029
Kentucky,Whitley,9.842976636,1034
Kentucky,Wolfe,0.505030784,1037
Kentucky,Woodford,548.9249932,1042
Louisiana,Acadia,58.26888311,1046
Louisiana,Allen,1532.617701,1051
Louisiana,Ascension,5158.634605,1055
Louisiana,Assumption,2660.032702,1060
Louisiana,Avoyelles,3440.731112,1062
Louisiana,Beauregard,554.6924618,1066
Louisiana,Bienville,1602.138607,1069
Louisiana,Bossier,5247.625299,1076
Louisiana,Caddo,44525.10723,1079
Louisiana,Calcasieu,15673.76764,1081
Louisiana,Caldwell,145.0314709,1084
Louisiana,Cameron,38.07471509,1089
Louisiana,Catahoula,553.9134749,1093
Louisiana,Claiborne,1192.622102,1095
Louisiana,Concordia,1658.761625,1098
Louisiana,De Soto,1987.225701,1103
Louisiana,East Baton Rouge,58746.60314,1108
Louisiana,East Carroll,849.7030679,1111
Louisiana,East Feliciana,1226.949312,1115
Louisiana,Evangeline,3404.400858,1118
Louisiana,Franklin,413.05979,1123
Louisiana,Grant,204.0229677,1127
Louisiana,Iberia,3386.035694,1133
Louisiana,Iberville,2836.238502,1134
Louisiana,Jackson,1105.317396,1138
Louisiana,Jefferson,18749.79694,1147
Louisiana,Jefferson Davis,759.7343497,1155
Louisiana,Lafayette,11599.50996,1161
Louisiana,Lafourche,3745.373176,1280
Louisiana,La Salle,237.2908115,1289
Louisiana,Lincoln,8972.159215,1291
Louisiana,Livingston,1153.745304,1295
Louisiana,Madison,464.2356781,1297
Louisiana,Morehouse,4014.001054,1299
Louisiana,Natchitoches,3110.406948,1301
Louisiana,Orleans,47178.12622,1304
Louisiana,Ouachita,16898.5223,1306
Louisiana,Plaquemines,1690.645127,1427
Louisiana,Pointe Coupee,1157.558589,1431
Louisiana,Rapides,13560.80211,1434
Louisiana,Red River,788.2759037,1436
Louisiana,Richland,1396.978829,1439
Louisiana,Sabine,1235.827641,1441
Louisiana,St. Bernard,3950.33849,1463
Louisiana,St. Charles,9104.139108,1466
Louisiana,St. Helena,308.5279155,1467
Louisiana,St. James,2982.591313,1468
Louisiana,St. John the Baptist,10446.60867,1469
Louisiana,St. Landry,6475.700896,1471
Louisiana,St. Martin,708.5526705,1473
Louisiana,St. Mary,4803.140813,1474
Louisiana,St. Tammany,7558.838763,1475
Louisiana,Tangipahoa,11277.98711,1476
Louisiana,Tensas,819.6436866,1479
Louisiana,Terrebonne,7588.994349,1501
Louisiana,Union,1408.234578,1507
Louisiana,Vermilion,168.3592611,1510
Louisiana,Vernon,3728.427313,1513
Louisiana,Washington,1368.285681,1516
Louisiana,Webster,4982.861534,1518
Louisiana,West Baton Rouge,1128.896423,1520
Louisiana,West Carroll,24.63818171,1522
Louisiana,West Feliciana,4327.542448,1524
Louisiana,Winn,910.7418411,1529
Maine,Androscoggin,263.3257838,1532
Maine,Aroostook,22.56410696,1535
Maine,Cumberland,1038.670502,1608
Maine,Franklin,1.280135013,1619
Maine,Hancock,5.196356916,1748
Maine,Kennebec,44.23771067,1755
Maine,Knox,30.48623537,1774
Maine,Lincoln,3.186103827,1835
Maine,Oxford,9.663712082,1842
Maine,Penobscot,187.4977702,1846
Maine,Piscataquis,0,1851
Maine,Sagadahoc,27.30247642,1855
Maine,Somerset,30.12381628,1860
Maine,Waldo,13.98408981,1865
Maine,Washington,5.046748779,1884
Maine,York,149.1352033,1901
Maryland,Allegany,4244.325629,1905
Maryland,Anne Arundel,27121.4619,1925
Maryland,Calvert,3893.706566,1946
Maryland,Caroline,589.3487735,1949
Maryland,Carroll,1578.951641,1955
Maryland,Cecil,1898.387185,1963
Maryland,Charles,19667.48342,1294
Maryland,Dorchester,679.3693102,1346
Maryland,Frederick,3177.6349,1357
Maryland,Garrett,0.741696473,1361
Maryland,Harford,6855.333056,1372
Maryland,Howard,7236.525841,1379
Maryland,Kent,0.357262631,1394
Maryland,Montgomery,21824.4343,1398
Maryland,Prince George's,136917.0205,1403
Maryland,Queen Anne's,470.7116984,1413
Maryland,St. Mary's,3680.961038,1421
Maryland,Somerset,3627.23994,1430
Maryland,Talbot,355.1006007,1438
Maryland,Washington,6853.005289,1445
Maryland,Wicomico,6841.800719,1446
Maryland,Worcester,675.9542319,1456
Massachusetts,Barnstable,1522.168781,1478
Massachusetts,Berkshire,632.5421272,1480
Massachusetts,Bristol,3123.820075,1486
Massachusetts,Dukes,25.72011385,1491
Massachusetts,Essex,3819.4418,1519
Massachusetts,Franklin,210.0809786,1523
Massachusetts,Hampden,4398.864298,1526
Massachusetts,Hampshire,1963.776699,1527
Massachusetts,Middlesex,6989.703496,1533
Massachusetts,Nantucket,106.9990568,1537
Massachusetts,Norfolk,8767.186638,1543
Massachusetts,Plymouth,3637.919807,1569
Massachusetts,Suffolk,714.3714398,1585
Massachusetts,Worcester,5435.555349,1599
Michigan,Alcona,0.99999998,1603
Michigan,Alger,10.99999995,1609
Michigan,Allegan,29.83476354,1611
Michigan,Alpena,1.932365955,1614
Michigan,Antrim,0,1617
Michigan,Arenac,6.135771177,1621
Michigan,Baraga,2.000000049,1624
Michigan,Barry,3.589660927,1627
Michigan,Bay,470.5859346,1631
Michigan,Benzie,,1634
Michigan,Berrien,8612.808603,1635
Michigan,Branch,101.3083915,1640
Michigan,Calhoun,2772.039893,1641
Michigan,Cass,120.9355337,1644
Michigan,Charlevoix,1.028287363,1648
Michigan,Cheboygan,8.590552991,1649
Michigan,Chippewa,27.6437236,1660
Michigan,Clare,0.63844311,1665
Michigan,Clinton,289.4658952,1669
Michigan,Crawford,8.779778789,1672
Michigan,Delta,26.70818399,1675
Michigan,Dickinson,35.20309018,1677
Michigan,Eaton,3428.973008,1678
Michigan,Emmet,9.817601179,1686
Michigan,Genesee,23425.46966,1688
Michigan,Gladwin,0.73107447,1691
Michigan,Gogebic,630.999998,1693
Michigan,Grand Traverse,62.46677768,1697
Michigan,Gratiot,1057.267063,1700
Michigan,Hillsdale,12.35659648,1701
Michigan,Houghton,21.74105163,1705
Michigan,Huron,30.20034286,1708
Michigan,Ingham,11314.25338,1710
Michigan,Ionia,1415.225617,1713
Michigan,Iosco,21.84318722,1715
Michigan,Iron,0,1716
Michigan,Isabella,112.6810792,1717
Michigan,Jackson,6216.680791,1719
Michigan,Kalamazoo,4551.124464,1720
Michigan,Kalkaska,0.940840618,1722
Michigan,Kent,5908.709987,1726
Michigan,Keweenaw,1.000000026,1743
Michigan,Lake,10.73083749,1749
Michigan,Lapeer,650.9616063,1752
Michigan,Leelanau,0.019992469,1765
Michigan,Lenawee,1497.608979,1768
Michigan,Livingston,258.9188222,1770
Michigan,Luce,1.081584886,1773
Michigan,Mackinac,10.9550892,1779
Michigan,Macomb,11140.20038,1785
Michigan,Manistee,608.8963629,1787
Michigan,Marquette,81.44324324,1793
Michigan,Mason,4.870355501,1797
Michigan,Mecosta,341.1298229,1800
Michigan,Menominee,29.99999967,1802
Michigan,Midland,289.063433,1806
Michigan,Missaukee,0,1810
Michigan,Monroe,345.8558497,1812
Michigan,Montcalm,67.1649425,1815
Michigan,Montmorency,0,1816
Michigan,Muskegon,13497.55942,1818
Michigan,Newaygo,23.33936387,1820
Michigan,Oakland,27426.9265,1824
Michigan,Oceana,5.316310201,1825
Michigan,Ogemaw,0,1827
Michigan,Ontonagon,3.000000071,1829
Michigan,Osceola,8.000000052,1830
Michigan,Oscoda,0,1832
Michigan,Otsego,7.950430854,1834
Michigan,Ottawa,1187.066197,1837
Michigan,Presque Isle,4.763177974,1840
Michigan,Roscommon,13.74907342,1843
Michigan,Saginaw,13348.22808,1845
Michigan,St. Clair,2351.95472,1854
Michigan,St. Joseph,199.5942105,1857
Michigan,Sanilac,3.403755886,1858
Michigan,Schoolcraft,0,1861
Michigan,Shiawassee,80.23116654,1863
Michigan,Tuscola,72.82920565,1866
Michigan,Van Buren,68.55820715,1867
Michigan,Washtenaw,15476.53754,1869
Michigan,Wayne,61820.63686,1871
Michigan,Wexford,18.10504613,1873
Minnesota,Aitkin,21.22026197,1875
Minnesota,Anoka,4689.750418,1877
Minnesota,Becker,11.82401316,1878
Minnesota,Beltrami,30.0595853,1880
Minnesota,Benton,44.35218934,1881
Minnesota,Big Stone,3.205007053,1882
Minnesota,Blue Earth,953.8969195,1886
Minnesota,Brown,21.48995981,1892
Minnesota,Carlton,37.56370847,1893
Minnesota,Carver,261.134798,1894
Minnesota,Cass,19.99999976,1895
Minnesota,Chippewa,6.608250609,1896
Minnesota,Chisago,36.08059922,1897
Minnesota,Clay,16.0786786,1898
Minnesota,Clearwater,2.000000037,1899
Minnesota,Cook,5.999999898,1900
Minnesota,Cottonwood,22.91605971,1902
Minnesota,Crow Wing,26.94537192,1903
Minnesota,Dakota,4430.098959,1904
Minnesota,Dodge,2.722793585,1906
Minnesota,Douglas,26.78956444,1907
Minnesota,Faribault,12.1512608,1908
Minnesota,Fillmore,1.339842987,1909
Minnesota,Freeborn,80.39819604,1910
Minnesota,Goodhue,104.4249135,1911
Minnesota,Grant,14.83413283,1912
Minnesota,Hennepin,26022.60353,1913
Minnesota,Houston,24.17832871,1914
Minnesota,Hubbard,13.61249967,1915
Minnesota,Isanti,20.10570712,1916
Minnesota,Itasca,39.98360052,1917
Minnesota,Jackson,14.99999999,1918
Minnesota,Kanabec,5.991520362,1919
Minnesota,Kandiyohi,246.47304,1920
Minnesota,Kittson,9.000000148,1921
Minnesota,Koochiching,9.908306474,1922
Minnesota,Lac qui Parle,0,1923
Minnesota,Lake,0.12893242,1926
Minnesota,Lake of the Woods,3.999999998,1927
Minnesota,Le Sueur,11.71068235,1929
Minnesota,Lincoln,0,1931
Minnesota,Lyon,185.8378035,1932
Minnesota,McLeod,96.12056258,1934
Minnesota,Mahnomen,1.317723021,1936
Minnesota,Marshall,18.99999964,1937
Minnesota,Martin,25.13692748,1940
Minnesota,Meeker,15.35158914,1941
Minnesota,Mille Lacs,0.174016461,1943
Minnesota,Morrison,34.00534528,1944
Minnesota,Mower,54.11370637,1945
Minnesota,Murray,6.568729264,1947
Minnesota,Nicollet,359.9205274,1948
Minnesota,Nobles,208.7952309,1950
Minnesota,Norman,1.000000037,1951
Minnesota,Olmsted,836.8248094,1953
Minnesota,Otter Tail,33.21390178,1954
Minnesota,Pennington,10.49212318,1956
Minnesota,Pine,14.34105529,1957
Minnesota,Pipestone,11.00000012,1958
Minnesota,Polk,77.42609706,1959
Minnesota,Pope,3.74992409,1961
Minnesota,Ramsey,7106.72479,1964
Minnesota,Red Lake,7.999999762,1966
Minnesota,Redwood,24.00818502,1969
Minnesota,Renville,3.999999978,1971
Minnesota,Rice,1182.3496,1973
Minnesota,Rock,1.90505591,1974
Minnesota,Roseau,10.00000006,1976
Minnesota,St. Louis,867.9812308,1978
Minnesota,Scott,648.3820649,1979
Minnesota,Sherburne,763.8161527,1980
Minnesota,Sibley,1.53418104,1982
Minnesota,Stearns,892.0331133,1984
Minnesota,Steele,169.6894534,1985
Minnesota,Stevens,3.034955524,1987
Minnesota,Swift,3.000000012,1988
Minnesota,Todd,23.33721198,1989
Minnesota,Traverse,0,1990
Minnesota,Wabasha,9.66882616,1991
Minnesota,Wadena,49.4222543,1992
Minnesota,Waseca,89.35731148,1993
Minnesota,Washington,4118.777592,1994
Minnesota,Watonwan,0,1996
Minnesota,Wilkin,2.008580341,1997
Minnesota,Winona,73.3367823,1998
Minnesota,Wright,114.9921123,1999
Minnesota,Yellow Medicine,2,1531
Mississippi,Adams,5387.296927,1534
Mississippi,Alcorn,378.6176463,1538
Mississippi,Amite,731.5970063,1539
Mississippi,Attala,1557.388365,1541
Mississippi,Benton,1070.002383,1544
Mississippi,Bolivar,9340.249708,1547
Mississippi,Calhoun,203.6244486,1548
Mississippi,Carroll,1491.628309,1549
Mississippi,Chickasaw,478.9084025,1550
Mississippi,Choctaw,2.37674967,1552
Mississippi,Claiborne,1262.98204,1555
Mississippi,Clarke,956.0389661,1557
Mississippi,Clay,3371.539875,1559
Mississippi,Coahoma,5015.557076,1562
Mississippi,Copiah,4300.072542,1564
Mississippi,Covington,,1567
Mississippi,DeSoto,9475.865181,1571
Mississippi,Forrest,4015.493528,1572
Mississippi,Franklin,931.8613416,1575
Mississippi,George,280.5570621,1577
Mississippi,Greene,16.76917286,1579
Mississippi,Grenada,1303.328358,1581
Mississippi,Hancock,1091.223149,1583
Mississippi,Harrison,18473.41993,1587
Mississippi,Hinds,48517.31537,1591
Mississippi,Holmes,7212.437799,1593
Mississippi,Humphreys,1660.777075,1596
Mississippi,Issaquena,285.0023903,1598
Mississippi,Itawamba,426.8762975,1601
Mississippi,Jackson,12156.14242,1605
Mississippi,Jasper,941.0852781,1607
Mississippi,Jefferson,458.0467932,1610
Mississippi,Jefferson Davis,1276.550076,1612
Mississippi,Jones,2679.381254,1615
Mississippi,Kemper,3065.725492,1616
Mississippi,Lafayette,3018.103621,1620
Mississippi,Lamar,1946.200353,1623
Mississippi,Lauderdale,8681.406772,1628
Mississippi,Lawrence,503.4285062,1632
Mississippi,Leake,1124.44824,1636
Mississippi,Lee,6777.489481,1638
Mississippi,Leflore,12116.94842,1643
Mississippi,Lincoln,2748.95159,1645
Mississippi,Lowndes,4108.068394,1647
Mississippi,Madison,6111.262628,1651
Mississippi,Marion,2821.584976,1653
Mississippi,Marshall,2794.72444,1655
Mississippi,Monroe,907.6020788,1656
Mississippi,Montgomery,577.4620111,1658
Mississippi,Neshoba,109.1149731,1661
Mississippi,Newton,987.2992249,1663
Mississippi,Noxubee,1113.676915,1666
Mississippi,Oktibbeha,4877.272381,1668
Mississippi,Panola,4213.917153,1671
Mississippi,Pearl River,767.7171085,1676
Mississippi,Perry,97.07553621,1679
Mississippi,Pike,4384.163587,1680
Mississippi,Pontotoc,393.0846636,1682
Mississippi,Prentiss,191.3305849,1684
Mississippi,Quitman,2189.449457,1685
Mississippi,Rankin,7383.980933,1690
Mississippi,Scott,1999.868521,1692
Mississippi,Sharkey,945.7784676,1695
Mississippi,Simpson,1057.965862,1698
Mississippi,Smith,373.3222143,1709
Mississippi,Stone,411.7510829,1712
Mississippi,Sunflower,8822.555649,1721
Mississippi,Tallahatchie,4955.990808,1725
Mississippi,Tate,2352.019608,1727
Mississippi,Tippah,425.0796177,1730
Mississippi,Tishomingo,0,1732
Mississippi,Tunica,1276.313309,1735
Mississippi,Union,657.3366698,1737
Mississippi,Walthall,543.2854333,1740
Mississippi,Warren,6305.844423,1746
Mississippi,Washington,11041.68192,1750
Mississippi,Wayne,51.73779352,1753
Mississippi,Webster,111.9386876,1756
Mississippi,Wilkinson,868.1443123,1757
Mississippi,Winston,1000.227543,1758
Mississippi,Yalobusha,425.2679415,1759
Mississippi,Yazoo,6448.358578,1760
Missouri,Adair,110.4967487,1761
Missouri,Andrew,11.97691948,1762
Missouri,Atchison,0,1763
Missouri,Audrain,443.4566587,1766
Missouri,Barry,15.32620973,1767
Missouri,Barton,7.350039247,1771
Missouri,Bates,2.827942967,1776
Missouri,Benton,3.955739474,1778
Missouri,Bollinger,14.28489544,1781
Missouri,Boone,4930.166442,1783
Missouri,Buchanan,888.9883003,1789
Missouri,Butler,270.0675029,1792
Missouri,Caldwell,3.999999965,1795
Missouri,Callaway,599.4078413,1799
Missouri,Camden,17.76777943,1803
Missouri,Cape Girardeau,1002.984244,1808
Missouri,Carroll,19.86738461,1822
Missouri,Carter,2.999999802,1001
Missouri,Cass,1142.03005,1004
Missouri,Cedar,2.210589918,1007
Missouri,Chariton,2,1011
Missouri,Christian,124.8265312,1014
Missouri,Clark,5.378271665,1015
Missouri,Clay,2710.460868,1018
Missouri,Clinton,18.24121595,1021
Missouri,Cole,1754.899061,1022
Missouri,Cooper,124.8940514,1025
Missouri,Crawford,2.923042998,1028
Missouri,Dade,0,1030
Missouri,Dallas,3.991292865,1032
Missouri,Daviess,10.79605023,1036
Missouri,DeKalb,19.18770022,1038
Missouri,Dent,13.54438505,1040
Missouri,Douglas,2.563440993,1043
Missouri,Dunklin,413.755078,1045
Missouri,Franklin,84.69654788,1047
Missouri,Gasconade,0.094677308,1049
Missouri,Gentry,0,1052
Missouri,Greene,1682.678025,1054
Missouri,Grundy,10.72703457,1057
Missouri,Harrison,4.999999812,1058
