State,County,LACCESS_POP15
AL,Autauga,17496.69304
AL,Baldwin,30561.26443
AL,Barbour,6069.523628
AL,Bibb,969.378841
AL,Blount,3724.428242
AL,Bullock,4141.900365
AL,Butler,1304.328756
AL,Calhoun,27785.98677
AL,Chambers,7131.505717
AL,Cherokee,103.5224989
AL,Chilton,1469.89911
AL,Choctaw,2702.895199
AL,Clarke,5712.926332
AL,Clay,642.7409199
AL,Cleburne,789.5351429
AL,Coffee,10486.08598
AL,Colbert,11095.6663
AL,Conecuh,3558.35944
AL,Coosa,2828.930334
AL,Covington,3769.122248
AL,Crenshaw,5278.966487
AL,Cullman,5900.270202
AL,Dale,14036.97012
AL,Dallas,7640.056868
AL,DeKalb,2679.852662
AL,Elmore,15064.36659
AL,Escambia,5058.775403
AL,Etowah,23289.82682
AL,Fayette,407.3867531
AL,Franklin,3663.441736
AL,Geneva,605.1933947
AL,Greene,2962.991009
AL,Hale,1864.54135
AL,Henry,805.472428
AL,Houston,18340.74904
AL,Jackson,4218.966738
AL,Jefferson,205657.8678
AL,Lamar,229.9526122
AL,Lauderdale,12476.09671
AL,Lawrence,1648.244355
AL,Lee,36835.88687
AL,Limestone,9339.421673
AL,Lowndes,2539.864392
AL,Macon,8050.779305
AL,Madison,88544.03045
AL,Marengo,5125.005617
AL,Marion,1929.43172
AL,Marshall,10484.79843
AL,Mobile,103768.6435
AL,Monroe,5711.640664
AL,Montgomery,66180.65498
AL,Morgan,15514.27958
AL,Perry,881.5494764
AL,Pickens,529.13864
AL,Pike,4535.497138
AL,Randolph,3374.629464
AL,Russell,6225.855694
AL,St. Clair,4561.840118
AL,Shelby,47122.31837
AL,Sumter,2304.525378
AL,Talladega,11038.38725
AL,Tallapoosa,3484.730858
AL,Tuscaloosa,34859.58024
AL,Walker,7858.659654
AL,Washington,1478.896947
AL,Wilcox,4997.128568
AL,Winston,1459.032655
AK,Aleutians East,2203.00003
AK,Aleutians West,1243.229053
AK,Anchorage,80039.72364
AK,Bethel,11504.86349
AK,Bristol Bay,996.9999981
AK,Denali,1826.000014
AK,Dillingham,2461.509666
AK,Fairbanks North Star,33612.38394
AK,Haines,518.8941366
AK,Hoonah-Angoon,2136.904788
AK,Juneau,10062.6729
AK,Kenai Peninsula,10888.78506
AK,Ketchikan Gateway,1062.598917
AK,Kodiak Island,1948.659208
AK,Lake and Peninsula,1628.68562
AK,Matanuska-Susitna,23011.25533
AK,Nome,5276.007638
AK,North Slope,5522.182352
AK,Northwest Arctic,4322.062938
AK,Petersburg,180.2305477
AK,Prince of Wales-Hyder,1758.792648
AK,Sitka,1632.249762
AK,Skagway,2.999953762
AK,Southeast Fairbanks,3323.084476
AK,Valdez-Cordova,5010.710886
AK,Wade Hampton,4615.000002
AK,Wrangell,510.6244347
AK,Yakutat,662.000001
AK,Yukon-Koyukuk,5587.999995
AZ,Apache,50446.81414
AZ,Cochise,55218.5392
AZ,Coconino,41435.55369
AZ,Gila,17451.06612
AZ,Graham,13894.46277
AZ,Greenlee,5895.55885
AZ,La Paz,8846.861616
AZ,Maricopa,511215.5724
AZ,Mohave,88341.57713
AZ,Navajo,41411.32608
AZ,Pima,218481.7301
AZ,Pinal,80761.85349
AZ,Santa Cruz,12583.42295
AZ,Yavapai,68596.93595
AZ,Yuma,39776.52701
AR,Arkansas,7183.712662
AR,Ashley,4633.910248
AR,Baxter,4618.030292
AR,Benton,34546.61984
AR,Boone,8411.784665
AR,Bradley,1240.008348
AR,Calhoun,3493.527961
AR,Carroll,1943.271178
AR,Chicot,7115.720566
AR,Clark,9423.239634
AR,Clay,1645.728284
AR,Cleburne,2341.792562
AR,Cleveland,1838.886846
AR,Columbia,4236.870961
AR,Conway,3553.435083
AR,Craighead,15955.20231
AR,Crawford,10484.37627
AR,Crittenden,6476.880706
AR,Cross,2383.092743
AR,Dallas,3353.854476
AR,Desha,4559.473117
AR,Drew,3989.454324
AR,Faulkner,18908.54726
AR,Franklin,1180.163991
AR,Fulton,2343.420829
AR,Garland,27118.39236
AR,Grant,2119.128182
AR,Greene,9620.660666
AR,Hempstead,6581.430921
AR,Hot Spring,5165.932504
AR,Howard,5676.685632
AR,Independence,5563.275907
AR,Izard,150.8230515
AR,Jackson,3107.86498
AR,Jefferson,14581.38129
AR,Johnson,1502.745423
AR,Lafayette,1615.938529
AR,Lawrence,5222.805887
AR,Lee,4722.327585
AR,Lincoln,4694.287364
AR,Little River,1914.888056
AR,Logan,2069.944574
AR,Lonoke,12276.48943
AR,Madison,3813.49854
AR,Marion,2255.376704
AR,Miller,14528.87464
AR,Mississippi,5862.958848
AR,Monroe,1020.247645
AR,Montgomery,2108.832955
AR,Nevada,2631.892425
AR,Newton,3653.074972
AR,Ouachita,6756.87135
AR,Perry,1490.746586
AR,Phillips,10960.59709
AR,Pike,2603.401947
AR,Poinsett,8364.127536
AR,Polk,7939.58794
AR,Pope,8394.67528
AR,Prairie,3227.063544
AR,Pulaski,101839.2619
AR,Randolph,5762.674706
AR,St. Francis,7660.236567
AR,Saline,23913.29825
AR,Scott,1942.857602
AR,Searcy,2757.112548
AR,Sebastian,12919.24749
AR,Sevier,4001.664886
AR,Sharp,3878.396512
AR,Stone,3115.913626
AR,Union,10943.84149
AR,Van Buren,1774.93123
AR,Washington,29544.07372
AR,White,9451.940072
AR,Woodruff,381.780216
AR,Yell,2856.00284
CA,Alameda,107964.3984
CA,Alpine,575.1625917
CA,Amador,5337.854488
CA,Butte,46598.34407
CA,Calaveras,4578.26193
CA,Colusa,1770.983312
CA,Contra Costa,200374.3823
CA,Del Norte,9166.139314
CA,El Dorado,52705.45607
CA,Fresno,85484.37484
CA,Glenn,2537.779657
CA,Humboldt,21098.87992
CA,Imperial,30616.01967
CA,Inyo,7627.651056
CA,Kern,122097.2004
CA,Kings,29477.34662
CA,Lake,12117.22862
CA,Lassen,17122.00683
CA,Los Angeles,622625.4362
CA,Madera,31476.85119
CA,Marin,30188.57469
CA,Mariposa,3193.816861
CA,Mendocino,15254.59872
CA,Merced,40077.48154
CA,Modoc,2570.689783
CA,Mono,7067.904013
CA,Monterey,51148.13355
CA,Napa,13839.77538
CA,Nevada,26699.8369
CA,Orange,195971.1386
CA,Placer,54218.6897
CA,Plumas,1622.479582
CA,Riverside,437849.2372
CA,Sacramento,193704.6878
CA,San Benito,9765.673263
CA,San Bernardino,433153.4125
CA,San Diego,424210.8849
CA,San Francisco,4473.702112
CA,San Joaquin,86687.30164
CA,San Luis Obispo,42276.10088
CA,San Mateo,69488.54731
CA,Santa Barbara,57597.56729
CA,Santa Clara,132928.1611
CA,Santa Cruz,36861.59074
CA,Shasta,41275.13518
CA,Sierra,2863.076728
CA,Siskiyou,8889.716833
CA,Solano,72338.64563
CA,Sonoma,74693.73384
CA,Stanislaus,60419.58661
CA,Sutter,31556.8592
CA,Tehama,12744.2667
CA,Trinity,2390.249027
CA,Tulare,59680.26962
CA,Tuolumne,16108.12972
CA,Ventura,130817.2233
CA,Yolo,12376.45154
CA,Yuba,14994.41851
CO,Adams,66895.71425
CO,Alamosa,915.1862388
CO,Arapahoe,69481.6734
CO,Archuleta,3600.901552
CO,Baca,955.2245047
CO,Bent,1680.811086
CO,Boulder,43147.27948
CO,Broomfield,16646.54017
CO,Chaffee,1782.822099
CO,Cheyenne,621.6522557
CO,Clear Creek,1262.608373
CO,Conejos,463.7761987
CO,Costilla,3522.007212
CO,Crowley,459.4849619
CO,Custer,1101.437436
CO,Delta,2612.374383
CO,Denver,55276.47056
CO,Dolores,2063.999995
CO,Douglas,54681.35133
CO,Eagle,8057.946194
CO,Elbert,5986.125992
CO,El Paso,168373.5874
CO,Fremont,16167.84073
CO,Garfield,8633.24669
CO,Gilpin,0
CO,Grand,421.928987
CO,Gunnison,1838.892036
CO,Hinsdale,99.27146929
CO,Huerfano,2459.817527
CO,Jackson,382.2350666
CO,Jefferson,121653.329
CO,Kiowa,1398.000005
CO,Kit Carson,921.046457
CO,Lake,1455.806368
CO,La Plata,7347.218713
CO,Larimer,56628.06547
CO,Las Animas,6181.77713
CO,Lincoln,1246.551684
CO,Logan,4437.723411
CO,Mesa,46154.34511
CO,Mineral,91.11220666
CO,Moffat,3230.239183
CO,Montezuma,4196.142773
CO,Montrose,8466.39607
CO,Morgan,3374.099392
CO,Otero,5577.85548
CO,Ouray,273.4790428
CO,Park,8729.069844
CO,Phillips,209.3707093
CO,Pitkin,1568.483251
CO,Prowers,2997.421348
CO,Pueblo,58655.74376
CO,Rio Blanco,572.2272521
CO,Rio Grande,1460.300688
CO,Routt,5254.126126
CO,Saguache,1235.460731
CO,San Juan,693.7072435
CO,San Miguel,718.6933985
CO,Sedgwick,441.6998926
CO,Summit,5174.804981
CO,Teller,3003.702504
CO,Washington,2485.028611
CO,Weld,37098.74342
CO,Yuma,2300.547981
CT,Fairfield,268768.0778
CT,Hartford,259189.0049
CT,Litchfield,34657.16375
CT,Middlesex,52122.22842
CT,New Haven,247957.1152
CT,New London,99027.52842
CT,Tolland,53336.72509
CT,Windham,18808.42213
DE,Kent,25573.43335
DE,New Castle,122163.6894
DE,Sussex,27649.12875
DC,District of Columbia,12688.2801
FL,Alachua,37664.17148
FL,Baker,8982.412852
FL,Bay,56308.48009
FL,Bradford,1579.682919
FL,Brevard,218701.8111
FL,Broward,158491.7398
FL,Calhoun,2635.877156
FL,Charlotte,66893.47129
FL,Citrus,43886.24102
FL,Clay,46476.33937
FL,Collier,90596.74634
FL,Columbia,11077.7171
FL,DeSoto,3454.775241
FL,Dixie,1484.286041
FL,Duval,213634.25
FL,Escambia,108622.1266
FL,Flagler,33041.24547
FL,Franklin,287.434969
FL,Gadsden,3970.913931
FL,Gilchrist,75.04089016
FL,Glades,7331.507316
FL,Gulf,2972.320606
FL,Hamilton,3266.366495
FL,Hardee,9787.843427
FL,Hendry,9640.865935
FL,Hernando,62289.23189
FL,Highlands,32757.04488
FL,Hillsborough,300321.0684
FL,Holmes,3133.3013
FL,Indian River,51308.99073
FL,Jackson,2725.368612
FL,Jefferson,2399.816935
FL,Lafayette,564.0973141
FL,Lake,81690.31117
FL,Lee,158942.7488
FL,Leon,79833.74677
FL,Levy,3258.273801
FL,Liberty,2163.172016
FL,Madison,4052.891652
FL,Manatee,70204.89549
FL,Marion,90423.92989
FL,Martin,44382.15325
FL,Miami-Dade,133181.2397
FL,Monroe,20457.4141
FL,Nassau,17763.14197
FL,Okaloosa,62772.68773
FL,Okeechobee,19130.16452
FL,Orange,213587.0799
FL,Osceola,57551.94025
FL,Palm Beach,226700.785
FL,Pasco,109782.0325
FL,Pinellas,131275.3176
FL,Polk,197904.4281
FL,Putnam,17893.98836
FL,St. Johns,48249.20903
FL,St. Lucie,102411.2796
FL,Santa Rosa,62096.09703
FL,Sarasota,100808.425
FL,Seminole,116001.4316
FL,Sumter,11721.74152
FL,Suwannee,7073.284004
FL,Taylor,6513.764791
FL,Union,3599.335143
FL,Volusia,171050.9846
FL,Wakulla,387.6950854
FL,Walton,6982.221267
FL,Washington,10289.81418
GA,Appling,3671.279857
GA,Atkinson,1919.599016
GA,Bacon,1369.729366
GA,Baker,2616.917116
GA,Baldwin,7587.25075
GA,Banks,674.3182326
GA,Barrow,8995.276941
GA,Bartow,32530.30122
GA,Ben Hill,4050.363238
GA,Berrien,3723.029583
GA,Bibb,38423.19675
GA,Bleckley,907.6013376
GA,Brantley,798.9149833
GA,Brooks,1355.036454
GA,Bryan,7790.858351
GA,Bulloch,4473.953374
GA,Burke,1759.325369
GA,Butts,1120.398541
GA,Calhoun,920.7954365
GA,Camden,22128.55543
GA,Candler,387.7849235
GA,Carroll,24209.04406
GA,Catoosa,22293.55793
GA,Charlton,2206.882987
GA,Chatham,58615.01194
GA,Chattahoochee,10904.01561
GA,Chattooga,1319.894296
GA,Cherokee,63651.95856
GA,Clarke,40504.55332
GA,Clay,2355.454017
GA,Clayton,99211.82104
GA,Clinch,684.6732668
GA,Cobb,268612.0139
GA,Coffee,6630.008186
GA,Colquitt,7939.470246
GA,Columbia,21997.97663
GA,Cook,2218.613358
GA,Coweta,32150.41497
GA,Crawford,82.75222602
GA,Crisp,1970.356047
GA,Dade,909.0098664
GA,Dawson,121.0228384
GA,Decatur,3707.053542
GA,DeKalb,168085.2148
GA,Dodge,595.885361
GA,Dooly,249.8455394
GA,Dougherty,36949.56825
GA,Douglas,42655.09809
GA,Early,1113.638159
GA,Echols,194.3037528
GA,Effingham,6971.911596
GA,Elbert,4666.533972
GA,Emanuel,5925.422515
GA,Evans,868.1871673
GA,Fannin,262.3977101
GA,Fayette,35537.30258
GA,Floyd,19666.05335
GA,Forsyth,46512.36256
GA,Franklin,197.7498354
GA,Fulton,215972.9532
GA,Gilmer,1758.349121
GA,Glascock,2147.109952
GA,Glynn,21075.6584
GA,Gordon,8191.950583
GA,Grady,2708.214853
GA,Greene,600.7639176
GA,Gwinnett,238353.7486
GA,Habersham,7764.314229
GA,Hall,48466.85219
GA,Hancock,2161.807505
GA,Haralson,1492.031718
GA,Harris,198.0547018
GA,Hart,3072.142407
GA,Heard,757.3301818
GA,Henry,67872.69636
GA,Houston,51794.90488
GA,Irwin,710.0566139
GA,Jackson,2606.89005
GA,Jasper,3165.399669
GA,Jeff Davis,1843.841428
GA,Jefferson,616.6632528
GA,Jenkins,340.9707457
GA,Johnson,885.7498464
GA,Jones,2131.353364
GA,Lamar,1163.955438
GA,Lanier,399.3145321
GA,Laurens,4789.905573
GA,Lee,4297.961588
GA,Liberty,27023.63251
GA,Lincoln,358.5309072
GA,Long,1522.473137
GA,Lowndes,26897.59974
GA,Lumpkin,352.5310337
GA,McDuffie,1924.410157
GA,McIntosh,1211.654358
GA,Macon,2530.803622
GA,Madison,814.2552461
GA,Marion,4.887431071
GA,Meriwether,980.7551355
GA,Miller,191.031015
GA,Mitchell,2991.66038
GA,Monroe,2302.015911
GA,Montgomery,1222.66626
GA,Morgan,3025.574714
GA,Murray,5366.603468
GA,Muscogee,54150.99121
GA,Newton,25321.75526
GA,Oconee,9964.437108
GA,Oglethorpe,645.210841
GA,Paulding,35114.41792
GA,Peach,5366.059501
GA,Pickens,1654.300055
GA,Pierce,2206.099144
GA,Pike,5.078306864
GA,Polk,4894.502458
GA,Pulaski,1212.12968
GA,Putnam,637.4779002
GA,Quitman,878.5229776
GA,Rabun,96.01571519
GA,Randolph,1856.199096
GA,Richmond,78927.44119
GA,Rockdale,35030.29156
GA,Schley,27.75569319
GA,Screven,3023.797017
GA,Seminole,489.7480762
GA,Spalding,10011.49841
GA,Stephens,3479.170514
GA,Stewart,595.1203781
GA,Sumter,7063.751477
GA,Talbot,1512.301424
GA,Taliaferro,1172.41914
GA,Tattnall,998.3436087
GA,Taylor,410.3185528
GA,Telfair,379.4695838
GA,Terrell,629.5971033
GA,Thomas,12238.45701
GA,Tift,3447.285619
GA,Toombs,4932.814505
GA,Towns,1.416200713
GA,Treutlen,394.3858129
GA,Troup,10880.99529
GA,Turner,527.849104
GA,Twiggs,14.9415841
GA,Union,296.7112536
GA,Upson,6800.658302
GA,Walker,17529.76148
GA,Walton,14141.25442
GA,Ware,14253.19279
GA,Warren,121.8091218
GA,Washington,5328.823915
GA,Wayne,8632.816457
GA,Webster,49.94754326
GA,Wheeler,366.3625833
GA,White,
GA,Whitfield,23220.29731
GA,Wilcox,72.80753088
GA,Wilkes,1963.798339
GA,Wilkinson,2076.777084
GA,Worth,1699.917438
HI,Hawaii,72139.17646
HI,Honolulu,220465.1778
HI,Kalawao,0
HI,Kauai,26305.43452
HI,Maui,46070.19301
ID,Ada,67383.06284
ID,Adams,424.2091018
ID,Bannock,23876.32362
ID,Bear Lake,1549.173696
ID,Benewah,2392.653084
ID,Bingham,9323.049571
ID,Blaine,6075.226574
ID,Boise,4478.643294
ID,Bonner,8193.507547
ID,Bonneville,24101.14511
ID,Boundary,1598.585824
ID,Butte,618.4732097
ID,Camas,1116.999994
ID,Canyon,36485.05209
ID,Caribou,2190.127402
ID,Cassia,6549.250715
ID,Clark,982.0000058
ID,Clearwater,1545.470317
ID,Custer,1877.646877
ID,Elmore,8712.52231
ID,Franklin,915.6732924
ID,Fremont,1633.908356
ID,Gem,5059.328462
ID,Gooding,164.4763176
ID,Idaho,5583.991627
ID,Jefferson,3058.149924
ID,Jerome,4902.945264
ID,Kootenai,34068.67389
ID,Latah,4402.313553
ID,Lemhi,2925.605817
ID,Lewis,1852.673588
ID,Lincoln,5074.030993
ID,Madison,7096.555603
ID,Minidoka,3532.993504
ID,Nez Perce,7090.980454
ID,Oneida,491.0323482
ID,Owyhee,2160.613404
ID,Payette,5406.787354
ID,Power,1085.1314
ID,Shoshone,1143.619895
ID,Teton,905.8927218
ID,Twin Falls,4792.849599
ID,Valley,1835.774311
ID,Washington,2132.75114
IL,Adams,10346.46475
IL,Alexander,1748.04911
IL,Bond,1281.433552
IL,Boone,11409.51778
IL,Brown,1662.659777
IL,Bureau,12511.08754
IL,Calhoun,577.5033646
IL,Carroll,2881.377138
IL,Cass,1528.094115
IL,Champaign,31716.38306
IL,Christian,3836.890649
IL,Clark,1430.77117
IL,Clay,2153.756319
IL,Clinton,5729.078383
IL,Coles,8283.217304
IL,Cook,373742.3941
IL,Crawford,2948.453241
IL,Cumberland,
IL,DeKalb,29776.11913
IL,De Witt,653.139208
IL,Douglas,1971.220001
IL,DuPage,216272.3036
IL,Edgar,6684.283987
IL,Edwards,1243.358107
IL,Effingham,5870.163881
IL,Fayette,7659.778417
IL,Ford,2589.900699
IL,Franklin,4242.045168
IL,Fulton,6302.332037
IL,Gallatin,4204.632412
IL,Greene,1656.176156
IL,Grundy,9307.075391
IL,Hamilton,1193.621187
IL,Hancock,7343.926383
IL,Hardin,714.7163996
IL,Henderson,99.5907392
IL,Henry,9344.026294
IL,Iroquois,6495.508949
IL,Jackson,13246.99998
IL,Jasper,1449.139265
IL,Jefferson,8547.833992
IL,Jersey,3597.688432
IL,Jo Daviess,4522.119361
IL,Johnson,2657.229906
IL,Kane,95265.82432
IL,Kankakee,14468.16151
IL,Kendall,17970.90354
IL,Knox,9509.965423
IL,Lake,248067.6938
IL,LaSalle,23592.12785
IL,Lawrence,2393.502753
IL,Lee,3915.666388
IL,Livingston,3290.496718
IL,Logan,11044.53149
IL,McDonough,4131.322307
IL,McHenry,133295.4415
IL,McLean,46496.12917
IL,Macon,29815.59034
IL,Macoupin,7698.457055
IL,Madison,96436.75952
IL,Marion,10749.33654
IL,Marshall,2340.826266
IL,Mason,4562.935279
IL,Massac,1525.035646
IL,Menard,350.8690643
IL,Mercer,2967.64025
IL,Monroe,9635.495061
IL,Montgomery,7125.796781
IL,Morgan,11483.36711
IL,Moultrie,448.6023212
IL,Ogle,9409.037029
IL,Peoria,47562.3493
IL,Perry,4795.014406
IL,Piatt,507.1920387
IL,Pike,3030.022544
IL,Pope,1081.894916
IL,Pulaski,1284.133344
IL,Putnam,655.8607068
IL,Randolph,3835.84626
IL,Richland,939.4483115
IL,Rock Island,26107.86643
IL,St. Clair,90848.9465
IL,Saline,9727.975604
IL,Sangamon,47888.05043
IL,Schuyler,1067.167517
IL,Scott,222.8140305
IL,Shelby,5434.018993
IL,Stark,1799.414547
IL,Stephenson,3553.067009
IL,Tazewell,58387.71328
IL,Union,2362.236292
IL,Vermilion,11870.96188
IL,Wabash,1022.767208
IL,Warren,1177.385696
IL,Washington,1627.927995
IL,Wayne,3358.780289
IL,White,4287.55162
IL,Whiteside,13051.78953
IL,Will,217703.4423
IL,Williamson,9594.145863
IL,Winnebago,76322.41293
IL,Woodford,4535.317178
IN,Adams,2972.77288
IN,Allen,107884.1288
IN,Bartholomew,20967.66753
IN,Benton,140.4374632
IN,Blackford,270.9001334
IN,Boone,6750.176789
IN,Brown,469.009022
IN,Carroll,913.6245686
IN,Cass,1565.439275
IN,Clark,24179.45487
IN,Clay,1069.464571
IN,Clinton,620.622749
IN,Crawford,1560.80049
IN,Daviess,3039.007278
IN,Dearborn,13205.37194
IN,Decatur,3931.466865
IN,DeKalb,9058.009699
IN,Delaware,30038.44737
IN,Dubois,2411.331301
IN,Elkhart,40314.60728
IN,Fayette,5202.240002
IN,Floyd,21970.62367
IN,Fountain,3224.424482
IN,Franklin,2094.70128
IN,Fulton,2688.931556
IN,Gibson,1293.424083
IN,Grant,12579.0165
IN,Greene,3960.463805
IN,Hamilton,87492.24202
IN,Hancock,20497.43358
IN,Harrison,1864.754558
IN,Hendricks,39540.9318
IN,Henry,1826.328339
IN,Howard,22218.60505
IN,Huntington,8245.43548
IN,Jackson,6621.65117
IN,Jasper,3056.569762
IN,Jay,4122.419872
IN,Jefferson,5379.927232
IN,Jennings,7999.894108
IN,Johnson,40026.75141
IN,Knox,10536.55885
IN,Kosciusko,14141.13089
IN,LaGrange,59.03757414
IN,Lake,147709.012
IN,LaPorte,28376.92177
IN,Lawrence,4370.668993
IN,Madison,34367.46476
IN,Marion,219009.7034
IN,Marshall,7139.532068
IN,Martin,275.7513196
IN,Miami,7288.497124
IN,Monroe,20102.66123
IN,Montgomery,5511.102939
IN,Morgan,10034.56897
IN,Newton,2267.034046
IN,Noble,2720.937955
IN,Ohio,
IN,Orange,2066.748422
IN,Owen,171.9973259
IN,Parke,2149.849441
IN,Perry,5976.133108
IN,Pike,990.5175398
IN,Porter,52406.91334
IN,Posey,5706.22163
IN,Pulaski,354.7334968
IN,Putnam,1799.817605
IN,Randolph,3755.088579
IN,Ripley,733.8206546
IN,Rush,570.5394213
IN,St. Joseph,83408.97023
IN,Scott,830.9830633
IN,Shelby,5949.082721
IN,Spencer,2.095516111
IN,Starke,1304.231051
IN,Steuben,6418.322932
IN,Sullivan,1042.417175
IN,Switzerland,487.6244552
IN,Tippecanoe,32253.63976
IN,Tipton,1878.940932
IN,Union,
IN,Vanderburgh,35885.10204
IN,Vermillion,2072.004829
IN,Vigo,36598.096
IN,Wabash,3443.897762
IN,Warren,403.0502672
IN,Warrick,17692.8443
IN,Washington,2713.391866
IN,Wayne,9994.70932
IN,Wells,2543.74709
IN,White,3863.973588
IN,Whitley,1687.948356
IA,Adair,489.7878522
IA,Adams,258.7748425
IA,Allamakee,1164.830794
IA,Appanoose,1609.215268
IA,Audubon,462.2703514
IA,Benton,3565.661217
IA,Black Hawk,38072.09463
IA,Boone,3083.22175
IA,Bremer,2217.671812
IA,Buchanan,4140.59653
IA,Buena Vista,1931.800972
IA,Butler,6659.793066
IA,Calhoun,264.5219988
IA,Carroll,1039.600337
IA,Cass,3557.693775
IA,Cedar,3724.597207
IA,Cerro Gordo,7309.169177
IA,Cherokee,935.6885391
IA,Chickasaw,1875.619626
IA,Clarke,735.2496192
IA,Clay,1748.36402
IA,Clayton,629.4000258
IA,Clinton,10260.37971
IA,Crawford,4536.458335
IA,Dallas,3511.278226
IA,Davis,955.7337177
IA,Decatur,833.2505695
IA,Delaware,1556.493171
IA,Des Moines,11346.95258
IA,Dickinson,3316.516902
IA,Dubuque,18351.66634
IA,Emmet,2855.782294
IA,Fayette,1137.317274
IA,Floyd,3026.617091
IA,Franklin,1827.581687
IA,Fremont,5615.536059
IA,Greene,1224.593998
IA,Grundy,1383.856584
IA,Guthrie,1234.581498
IA,Hamilton,2824.339234
IA,Hancock,1424.809007
IA,Hardin,2542.41346
IA,Harrison,2657.995915
IA,Henry,6159.798947
IA,Howard,3524.871733
IA,Humboldt,1458.025925
IA,Ida,75.2501586
IA,Iowa,2590.726294
IA,Jackson,4549.352777
IA,Jasper,6166.542822
IA,Jefferson,2066.083094
IA,Johnson,20182.36866
IA,Jones,3326.841321
IA,Keokuk,2671.3683
IA,Kossuth,8277.392125
IA,Lee,7087.721951
IA,Linn,52422.68077
IA,Louisa,129.7065212
IA,Lucas,1927.621792
IA,Lyon,1299.031021
IA,Madison,2579.275534
IA,Mahaska,5136.103698
IA,Marion,4309.845092
IA,Marshall,8684.091874
IA,Mills,1564.62734
IA,Mitchell,2222.425261
IA,Monona,1399.298735
IA,Monroe,1987.906896
IA,Montgomery,2148.18851
IA,Muscatine,8657.287614
IA,O'Brien,4080.002099
IA,Osceola,1194.545901
IA,Page,3799.936496
IA,Palo Alto,2054.774583
IA,Plymouth,747.5570488
IA,Pocahontas,1326.016016
IA,Polk,64531.0553
IA,Pottawattamie,32133.11889
IA,Poweshiek,3582.339732
IA,Ringgold,560.2521002
IA,Sac,3735.675227
IA,Scott,18170.15778
IA,Shelby,3181.926402
IA,Sioux,1430.539205
IA,Story,17893.21695
IA,Tama,3032.755222
IA,Taylor,267.9640014
IA,Union,2448.153882
IA,Van Buren,3945.212165
IA,Wapello,15751.46709
IA,Warren,6544.853166
IA,Washington,1492.376035
IA,Wayne,2560.353481
IA,Webster,8850.078363
IA,Winnebago,1917.684627
IA,Winneshiek,2590.807684
IA,Woodbury,26350.53273
IA,Worth,619.173184
IA,Wright,889.518561
KS,Allen,5343.11947
KS,Anderson,1808.224076
KS,Atchison,2710.647988
KS,Barber,544.5189815
KS,Barton,6371.898981
KS,Bourbon,3155.452579
KS,Brown,805.4474843
KS,Butler,17365.99032
KS,Chase,2615.446593
KS,Chautauqua,1344.297583
KS,Cherokee,2679.670363
KS,Cheyenne,260.5139534
KS,Clark,2214.999995
KS,Clay,2260.64136
KS,Cloud,3220.202926
KS,Coffey,3341.346969
KS,Comanche,336.9887208
KS,Cowley,11420.6727
KS,Crawford,11594.79226
KS,Decatur,825.2204047
KS,Dickinson,1591.4215
