state,declarationDate,incidentType,designatedArea
GA,2004-09-18T19:00:00.000Z,Hurricane,Forsyth (County)
GA,2004-09-18T19:00:00.000Z,Hurricane,Franklin (County)
GA,2004-09-18T19:00:00.000Z,Hurricane,Fulton (County)
GA,2004-09-18T19:00:00.000Z,Hurricane,Gilmer (County)
GA,2004-09-18T19:00:00.000Z,Hurricane,Madison (County)
GA,2004-09-18T19:00:00.000Z,Hurricane,Pickens (County)
GA,2004-09-18T19:00:00.000Z,Hurricane,Rabun (County)
GA,2004-09-18T19:00:00.000Z,Hurricane,Towns (County)
GA,2004-09-18T19:00:00.000Z,Hurricane,Miller (County)
GA,2004-09-18T19:00:00.000Z,Hurricane,White (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Adams (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Allegheny (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Armstrong (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Berks (County)
GA,2004-09-18T19:00:00.000Z,Hurricane,Union (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Bucks (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Cambria (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Cameron (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Carbon (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Centre (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Bradford (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Chester (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Clarion (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Clearfield (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Clinton (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Cumberland (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Dauphin (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Columbia (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Delaware (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Elk (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Fayette (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Forest (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Franklin (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Fulton (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Greene (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Indiana (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Jefferson (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Juniata (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Lackawanna (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Lancaster (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Lebanon (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Lehigh (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Luzerne (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Lycoming (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Mercer (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),McKean (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Mifflin (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Monroe (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Montgomery (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Montour (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Northampton (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Northumberland (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Perry (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Philadelphia (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Pike (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Potter (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Schuylkill (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Snyder (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Somerset (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Sullivan (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Susquehanna (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Tioga (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Venango (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Wayne (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Westmoreland (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Wyoming (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Union (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),York (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Bedford (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Beaver (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Blair (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Butler (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Crawford (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Erie (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Huntingdon (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Warren (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Adams (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Allen (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Lawrence (County)
PA,2004-09-19T00:00:00.000Z,Severe Storm(s),Washington (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Ashland (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Ashtabula (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Auglaize (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Brown (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Butler (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Champaign (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Clermont (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Clinton (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Coshocton (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Clark (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Cuyahoga (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Crawford (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Darke (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Defiance (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Erie (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Delaware (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Fayette (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Franklin (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Fulton (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Geauga (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Fairfield (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Hamilton (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Hancock (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Hardin (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Henry (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Highland (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Greene (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Hocking (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Holmes (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Huron (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Jackson (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Logan (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Lorain (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Lucas (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Lake (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Licking (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Knox (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Madison (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Marion (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Medina (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Mercer (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Miami (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Morrow (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Ottawa (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Paulding (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Montgomery (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Pickaway (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Pike (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Portage (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Preble (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Richland (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Ross (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Sandusky (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Putnam (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Scioto (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Seneca (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Shelby (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Summit (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Union (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Van Wert (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Warren (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Wayne (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Wood (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Williams (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Wyandot (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Lawrence (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Mahoning (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Stark (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Trumbull (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Athens (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Belmont (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Carroll (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Gallia (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Guernsey (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Harrison (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Jefferson (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Meigs (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Columbiana (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Morgan (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Monroe (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Muskingum (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Noble (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Vinton (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Adams (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Washington (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Berks (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Cambria (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Tuscarawas (County)
OH,2004-09-19T00:00:00.000Z,Severe Storm(s),Perry (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Forest (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Lancaster (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Erie (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Mercer (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Venango (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Warren (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Fayette (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,McKean (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Crawford (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Delaware (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Montgomery (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Chester (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Allegheny (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Armstrong (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Beaver (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Philadelphia (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Bedford (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Blair (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Bradford (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Bucks (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Butler (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Carbon (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Clearfield (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Centre (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Clarion (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Cameron (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Clinton (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Columbia (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Cumberland (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Dauphin (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Elk (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Franklin (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Fulton (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Greene (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Huntingdon (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Indiana (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Jefferson (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Juniata (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Lawrence (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Lebanon (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Lehigh (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Luzerne (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Lackawanna (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Lycoming (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Mifflin (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Monroe (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Montour (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Northampton (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Northumberland (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Perry (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Pike (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Potter (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Schuylkill (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Somerset (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Sullivan (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Susquehanna (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Snyder (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Union (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Washington (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Wayne (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Westmoreland (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Tioga (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,York (County)
WV,2004-09-20T00:00:00.000Z,Severe Storm(s),Boone (County)
PA,2004-09-19T00:00:00.000Z,Hurricane,Wyoming (County)
WV,2004-09-20T00:00:00.000Z,Severe Storm(s),Berkeley (County)
WV,2004-09-20T00:00:00.000Z,Severe Storm(s),Brooke (County)
WV,2004-09-20T00:00:00.000Z,Severe Storm(s),Cabell (County)
WV,2004-09-20T00:00:00.000Z,Severe Storm(s),Clay (County)
WV,2004-09-20T00:00:00.000Z,Severe Storm(s),Putnam (County)
WV,2004-09-20T00:00:00.000Z,Severe Storm(s),Hancock (County)
WV,2004-09-20T00:00:00.000Z,Severe Storm(s),Jackson (County)
WV,2004-09-20T00:00:00.000Z,Severe Storm(s),Kanawha (County)
WV,2004-09-20T00:00:00.000Z,Severe Storm(s),Logan (County)
WV,2004-09-20T00:00:00.000Z,Severe Storm(s),Lincoln (County)
WV,2004-09-20T00:00:00.000Z,Severe Storm(s),Mason (County)
WV,2004-09-20T00:00:00.000Z,Severe Storm(s),Mingo (County)
WV,2004-09-20T00:00:00.000Z,Severe Storm(s),Morgan (County)
WV,2004-09-20T00:00:00.000Z,Severe Storm(s),Ohio (County)
WV,2004-09-20T00:00:00.000Z,Severe Storm(s),Marshall (County)
WV,2004-09-20T00:00:00.000Z,Severe Storm(s),Tyler (County)
WV,2004-09-20T00:00:00.000Z,Severe Storm(s),Pleasants (County)
WV,2004-09-20T00:00:00.000Z,Severe Storm(s),Wayne (County)
WV,2004-09-20T00:00:00.000Z,Severe Storm(s),Wetzel (County)
WV,2004-09-20T00:00:00.000Z,Severe Storm(s),Wood (County)
VT,2004-09-23T07:22:00.000Z,Severe Storm(s),Addison (County)
VT,2004-09-23T07:22:00.000Z,Severe Storm(s),Caledonia (County)
WV,2004-09-20T00:00:00.000Z,Severe Storm(s),Wirt (County)
VT,2004-09-23T07:22:00.000Z,Severe Storm(s),Franklin (County)
VT,2004-09-23T07:22:00.000Z,Severe Storm(s),Lamoille (County)
VT,2004-09-23T07:22:00.000Z,Severe Storm(s),Orleans (County)
VT,2004-09-23T07:22:00.000Z,Severe Storm(s),Chittenden (County)
VT,2004-09-23T07:22:00.000Z,Severe Storm(s),Windham (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Appling (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Atkinson (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Bacon (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Baker (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Ben Hill (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Berrien (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Bibb (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Brantley (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Bleckley (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Brooks (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Butts (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Calhoun (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Camden (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Candler (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Charlton (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Clinch (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Coffee (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Colquitt (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Cook (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Crawford (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Crisp (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Decatur (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Dodge (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Dooly (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Elbert (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Dougherty (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Echols (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Emanuel (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Evans (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Glynn (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Grady (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Greene (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Hancock (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Harris (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Hart (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Houston (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Irwin (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Jasper (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Jeff Davis (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Jones (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Lamar (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Lanier (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Laurens (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Johnson (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Lowndes (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,McIntosh (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Long (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Montgomery (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Peach (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Pike (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Pierce (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Macon (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Monroe (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Pulaski (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Putnam (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Rabun (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Sumter (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Talbot (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Taliaferro (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Spalding (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Schley (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Tattnall (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Taylor (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Telfair (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Thomas (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Tift (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Treutlen (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Turner (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Twiggs (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Toombs (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Ware (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Washington (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Wayne (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Webster (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Upson (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Wheeler (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Wilkes (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Wilkinson (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,Broward (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Worth (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,Lee (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,Collier (County)
GA,2004-09-24T18:45:00.000Z,Hurricane,Wilcox (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,Leon (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,Miami-Dade (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,Wakulla (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,Alachua (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,Baker (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,Bradford (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,Brevard (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,Charlotte (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,Citrus (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,Clay (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,DeSoto (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,Columbia (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,Dixie (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,Duval (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,Gilchrist (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,Flagler (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,Glades (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,Hardee (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,Hamilton (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,Hendry (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,Highlands (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,Hernando (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,Hillsborough (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,Indian River (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,Jefferson (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,Lafayette (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,Lake (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,Levy (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,Madison (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,Marion (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,Martin (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,Nassau (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,Okeechobee (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,Manatee (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,Orange (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,Palm Beach (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,Pasco (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,Polk (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,Putnam (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,Pinellas (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,Osceola (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,St. Lucie (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,St. Johns (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,Sarasota (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,Seminole (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,Sumter (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,Suwannee (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,Taylor (County)
FL,2004-09-26T00:00:00.000Z,Hurricane,Volusia (County)
